ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2021.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00030,5,Completa,Sierra,Sierra Norte,80.34615384615383,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,KILOGRAMO,12,1.0,5.0,00,8.0,00,40.0,8.0,95.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00045,7,Completa,Sierra,Sierra Norte,80.34615384615383,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12,1.0,1.0,00,10.0,00,10.0,10.0,19.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00051,8,Completa,Sierra,Sierra Norte,80.34615384615383,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,20.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00058,9,Completa,Sierra,Sierra Norte,80.34615384615383,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12,1.0,5.0,00,10.0,09,50.0,10.09,45.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00066,10,Completa,Sierra,Sierra Norte,80.34615384615383,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,45.0,00,5.0,00,
2021.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00073,11,Completa,Sierra,Sierra Norte,80.34615384615383,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,15.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,15.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00076,12,Completa,Sierra,Sierra Norte,80.34615384615383,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12,1.0,2.0,00,10.0,00,20.0,10.0,18.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00002,1,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,UNIDAD,24,1.0,0.0,00,,,,,40.0,00,10.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00035,4,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,28.0,00,UNIDAD,24,1.0,0.0,00,,,,,28.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00052,6,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,48.0,00,UNIDAD,24,1.0,15.0,00,10.0,00,150.0,10.0,33.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00063,7,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,48.0,00,UNIDAD,24,1.0,0.0,00,,,,,48.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00078,8,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,66.0,00,UNIDAD,24,1.0,0.0,00,,,,,66.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00083,9,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,48.0,00,UNIDAD,24,1.0,0.0,00,,,,,48.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00092,10,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,56.0,00,UNIDAD,24,1.0,20.0,00,15.0,00,300.0,15.0,36.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00103,11,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,102.0,00,UNIDAD,24,1.0,70.0,00,10.0,00,700.0,10.0,32.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00122,12,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,48.0,00,UNIDAD,24,1.0,20.0,00,10.0,00,200.0,10.0,28.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00145,14,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,48.0,00,UNIDAD,24,1.0,0.0,00,,,,,48.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00003,1,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,12.0,00,KILOGRAMO,12,1.0,7.0,00,15.0,00,105.0,15.0,5.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00076,9,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,"1,3","1,3",1.0,QUESO,4208.0,45.0,00,KILOGRAMO,12,1.0,25.0,00,10.0,00,250.0,10.0,15.0,00,5.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00005,1,Completa,Sierra,Sierra Norte,87.04166666666667,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,UNIDAD,24,1.0,20.0,00,10.0,00,200.0,10.0,10.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00014,2,Completa,Sierra,Sierra Norte,87.04166666666667,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,72.0,00,KILOGRAMO,12,1.0,36.0,00,10.0,00,360.0,10.0,36.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00034,4,Completa,Sierra,Sierra Norte,87.04166666666667,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,24.0,00,UNIDAD,24,0.75,0.0,00,,,,,20.0,00,4.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00043,5,Completa,Sierra,Sierra Norte,87.04166666666667,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,16.0,00,UNIDAD,24,1.0,0.0,00,,,,,16.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00111,12,Completa,Sierra,Sierra Norte,87.04166666666667,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,26.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,26.0,00,0.0,00,
2021.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00124,13,Completa,Sierra,Sierra Norte,87.04166666666667,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,8.0,00,UNIDAD,24,1.0,0.0,00,,,,,8.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00005,1,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,KILOGRAMO,12,1.0,8.0,00,12.0,00,96.0,12.0,2.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00040,5,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,30.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00051,7,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,14.0,00,KILOGRAMO,12,1.0,10.0,00,8.0,00,80.0,8.0,4.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00067,9,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00080,11,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,20.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00094,12,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,50.0,00,50.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00519,00005,2,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,33.0,00,UNIDAD,24,1.0,15.0,00,12.0,00,180.0,12.0,15.0,00,3.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00519,00019,3,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,44.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,40.0,00,4.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00519,00059,8,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,80.0,00,KILOGRAMO,12,1.0,40.0,00,10.0,00,400.0,10.0,20.0,00,20.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00519,00088,11,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,130.0,00,KILOGRAMO,12,1.0,70.0,00,10.0,00,700.0,10.0,30.0,00,30.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00544,00009,2,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,80.0,00,UNIDAD,24,1.0,50.0,00,10.0,00,500.0,10.0,30.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00544,00038,7,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,210.0,00,UNIDAD,24,1.0,150.0,00,10.0,00,1500.0,10.0,60.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00544,00047,8,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,UNIDAD,24,1.0,50.0,00,10.0,00,500.0,10.0,30.0,00,20.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00544,00048,9,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,36.0,00,UNIDAD,24,1.0,0.0,00,,,,,36.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00544,00077,13,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,REQUESON,4209.0,2.0,00,KILOGRAMO,12,1.0,2.0,00,8.0,00,16.0,8.0,0.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00544,00079,14,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,80.0,00,UNIDAD,24,1.0,0.0,00,,,,,80.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,00028,4,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,32.0,00,KILOGRAMO,12,1.0,25.0,00,12.0,00,300.0,12.0,7.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,00041,6,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12,1.0,25.0,00,12.0,00,300.0,12.0,5.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00031,4,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,93.0,00,KILOGRAMO,12,1.0,60.0,00,16.0,00,960.0,16.0,33.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00046,6,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,108.0,00,KILOGRAMO,12,1.0,58.0,00,15.0,00,870.0,15.0,50.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00105,13,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,KILOGRAMO,12,1.0,100.0,00,11.0,00,1100.0,11.0,0.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00017,1,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,42.0,00,KILOGRAMO,12,1.0,30.0,00,10.0,00,300.0,10.0,12.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00032,4,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,8.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,8.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00049,5,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12,1.0,15.0,00,10.0,00,150.0,10.0,15.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00081,8,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,25.0,00,5.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00107,11,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,16.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,16.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00116,12,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,16.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,6.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00145,14,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,40.0,00,KILOGRAMO,12,1.0,30.0,00,10.0,00,300.0,10.0,10.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00009,2,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,155.0,00,KILOGRAMO,12,1.0,100.0,00,10.0,00,1000.0,10.0,55.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00022,6,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2.0,00,KILOGRAMO,12,1.0,2.0,00,16.0,00,32.0,16.0,0.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00030,7,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,16.0,87,KILOGRAMO,12,1.0,0.0,00,,,,,16.0,87,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00054,11,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,112.0,50,KILOGRAMO,12,1.0,56.0,25,10.0,00,563.0,10.0,56.0,25,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00059,12,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,285.0,00,KILOGRAMO,12,1.0,255.0,00,16.0,00,4080.0,16.0,30.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00067,14,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,75.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,75.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00016,1,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12,1.0,5.0,00,10.0,00,50.0,10.0,25.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00028,2,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,65.0,00,KILOGRAMO,12,1.0,5.0,00,12.0,00,60.0,12.0,60.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00049,3,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,55.0,00,KILOGRAMO,12,1.0,10.0,00,12.0,00,120.0,12.0,45.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00051,4,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,60.0,00,KILOGRAMO,12,1.0,12.0,00,12.0,00,144.0,12.0,45.0,00,3.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00070,5,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,48.0,00,KILOGRAMO,12,1.0,5.0,00,12.0,00,60.0,12.0,43.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00085,6,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12,1.0,7.0,00,12.0,00,84.0,12.0,23.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00097,7,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,150.0,00,KILOGRAMO,12,1.0,140.0,00,12.0,00,1680.0,12.0,10.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00111,8,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,25.0,00,KILOGRAMO,12,1.0,5.0,00,12.0,00,60.0,12.0,20.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00114,9,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,60.0,00,KILOGRAMO,12,1.0,10.0,00,12.0,00,120.0,12.0,50.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00134,12,Completa,Sierra,Sierra Norte,74.60714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2.0,00,KILOGRAMO,12,1.0,1.0,00,15.0,00,15.0,15.0,1.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00028,3,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,62.0,50,KILOGRAMO,12,1.0,0.0,00,,,,,62.0,50,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00056,5,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,125.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,125.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00080,8,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,124.0,00,KILOGRAMO,12,1.0,62.0,00,12.0,00,744.0,12.0,62.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00083,9,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,25.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,25.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00095,10,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,75.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,75.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00112,13,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,90.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,90.0,00,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00117,14,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,7.0,50,KILOGRAMO,12,1.0,0.0,00,,,,,7.0,50,0.0,00,
2021.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00596,00016,2,Completa,Sierra,Sierra Norte,74.60714285714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,UNIDAD,24,1.0,0.0,00,,,,,10.0,00,0.0,00,
