ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224E_8,OMICAP200_00
2015.0,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16310,00093,0014,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,6.0,MAIZ AMILACEO,2108.0,1.0,10,2014.0,0.0,001,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,08,CUSCO,06,CANCHIS,06,SAN PABLO,16415,00054,0007,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,TARHUI,2947.0,1.0,10,2014.0,800.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,08,CUSCO,06,CANCHIS,01,SICUANI,16439,00020,0002,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,12.0,MAIZ AMILACEO,2108.0,1.0,9,2014.0,950.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,08,CUSCO,05,CANAS,08,TUPAC AMARU,16483,00020,0002,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,10,2014.0,50.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,08,CUSCO,05,CANAS,08,TUPAC AMARU,16483,00039,0003,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,11,2014.0,200.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,08,CUSCO,05,CANAS,08,TUPAC AMARU,16483,00039,0003,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,ARVEJA,2901.0,1.0,11,2014.0,300.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,08,CUSCO,05,CANAS,08,TUPAC AMARU,16483,00074,0005,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,11,2014.0,50.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,08,CUSCO,05,CANAS,08,TUPAC AMARU,16483,00169,0011,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,HABA,2942.0,1.0,10,2014.0,0.0,030,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,08,CUSCO,05,CANAS,02,CHECCA,16523,00011,0002,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,9,2014.0,0.0,010,pase,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,
2015.0,08,CUSCO,05,CANAS,02,CHECCA,16523,00028,0003,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINUA,2111.0,1.0,12,2014.0,0.0,010,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,08,CUSCO,05,CANAS,02,CHECCA,16523,00028,0003,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAÑIHUA,2103.0,1.0,12,2014.0,0.0,050,pase,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,
2015.0,08,CUSCO,05,CANAS,02,CHECCA,16523,00051,0005,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAÑIHUA,2103.0,1.0,10,2014.0,0.0,010,pase,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,
2015.0,08,CUSCO,05,CANAS,02,CHECCA,16523,00051,0005,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CEBADA GRANO,2104.0,1.0,10,2014.0,0.0,020,pase,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,
2015.0,08,CUSCO,05,CANAS,02,CHECCA,16523,00070,0006,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINA,1224.0,2.0,11,2014.0,0.0,010,pase,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,
2015.0,08,CUSCO,05,CANAS,02,CHECCA,16523,00087,0007,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAÑIHUA,2103.0,1.0,10,2014.0,0.0,010,pase,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,
2015.0,08,CUSCO,05,CANAS,02,CHECCA,16523,00087,0007,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,CAÑIHUA,2103.0,1.0,10,2014.0,0.0,010,pase,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,
2015.0,08,CUSCO,05,CANAS,02,CHECCA,16523,00105,0008,,Completa,Sierra,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAÑIHUA,2103.0,1.0,10,2014.0,0.0,010,pase,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,
