UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
211210,2018.0,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,Selva,19.0,504242.0,8442784.0,-68.9607,-14.0858,1418.0
211210,2018.0,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,Selva,19.0,510957.0,8444822.0,-68.89851,-14.06736,1449.0
211210,2018.0,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,Selva,19.0,502864.0,8433712.0,-68.97346,-14.16783,1648.0
211301,2018.0,21,PUNO,13,YUNGUYO,01,YUNGUYO,18426,Sierra,19.0,489879.0,8202124.0,-69.09472,-16.26161,3862.0
211301,2018.0,21,PUNO,13,YUNGUYO,01,YUNGUYO,18405,Sierra,19.0,491357.0,8205660.0,-69.08087,-16.22965,3905.0
211303,2018.0,21,PUNO,13,YUNGUYO,03,COPANI,18492,Sierra,19.0,496662.0,8187616.0,-69.03126,-16.39278,3830.0
211301,2018.0,21,PUNO,13,YUNGUYO,01,YUNGUYO,18447,Sierra,19.0,487696.0,8197747.0,-69.11518,-16.30117,4034.0
220201,2018.0,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,06795,Selva,18.0,324347.0,9232778.0,-76.58991,-6.9383,409.0
220202,2018.0,22,SAN MARTIN,02,BELLAVISTA,02,ALTO BIAVO,06852,Selva,18.0,362064.0,9112481.0,-76.25169,-8.02723,779.0
220203,2018.0,22,SAN MARTIN,02,BELLAVISTA,03,BAJO BIAVO,06837,Selva,18.0,361674.0,9184948.0,-76.2533,-7.37187,789.0
220203,2018.0,22,SAN MARTIN,02,BELLAVISTA,03,BAJO BIAVO,06834,Selva,18.0,356259.0,9197612.0,-76.30202,-7.2572,554.0
220203,2018.0,22,SAN MARTIN,02,BELLAVISTA,03,BAJO BIAVO,06811,Selva,18.0,334050.0,9210477.0,-76.50276,-7.14025,245.0
220203,2018.0,22,SAN MARTIN,02,BELLAVISTA,03,BAJO BIAVO,06819,Selva,18.0,364448.0,9214478.0,-76.22744,-7.10488,609.0
220205,2018.0,22,SAN MARTIN,02,BELLAVISTA,05,SAN PABLO,06790,Selva,18.0,335268.0,9246089.0,-76.49071,-6.81824,423.0
220401,2018.0,22,SAN MARTIN,04,HUALLAGA,01,SAPOSOA,06702,Selva,18.0,301651.0,9234838.0,-76.79521,-6.91894,369.0
220401,2018.0,22,SAN MARTIN,04,HUALLAGA,01,SAPOSOA,06693,Selva,18.0,293790.0,9242877.0,-76.86605,-6.84598,840.0
220402,2018.0,22,SAN MARTIN,04,HUALLAGA,02,ALTO SAPOSOA,06686,Selva,18.0,283738.0,9270281.0,-76.95599,-6.59786,1280.0
220404,2018.0,22,SAN MARTIN,04,HUALLAGA,04,PISCOYACU,06722,Selva,18.0,299602.0,9219383.0,-76.81429,-7.0586,575.0
220404,2018.0,22,SAN MARTIN,04,HUALLAGA,04,PISCOYACU,06716,Selva,18.0,303445.0,9227018.0,-76.77925,-6.9897,314.0
220301,2018.0,22,SAN MARTIN,03,EL DORADO,01,SAN JOS┬É DE SISA,06661,Selva,18.0,316219.0,9266503.0,-76.66242,-6.63309,475.0
220303,2018.0,22,SAN MARTIN,03,EL DORADO,03,SAN MART├ìN,06648,Selva,18.0,305945.0,9289157.0,-76.75462,-6.42794,1087.0
220304,2018.0,22,SAN MARTIN,03,EL DORADO,04,SANTA ROSA,06681,Selva,18.0,329528.0,9254890.0,-76.54239,-6.7385,871.0
220304,2018.0,22,SAN MARTIN,03,EL DORADO,04,SANTA ROSA,06682,Selva,18.0,319400.0,9251901.0,-76.63409,-6.76522,351.0
220507,2018.0,22,SAN MARTIN,05,LAMAS,07,RUMISAPA,06509,Selva,18.0,336374.0,9285730.0,-76.47964,-6.4598,346.0
220509,2018.0,22,SAN MARTIN,05,LAMAS,09,SHANAO,06517,Selva,18.0,324929.0,9292907.0,-76.58291,-6.39459,558.0
220510,2018.0,22,SAN MARTIN,05,LAMAS,10,TABALOSOS,06528,Selva,18.0,324605.0,9279623.0,-76.58621,-6.5147,760.0
220510,2018.0,22,SAN MARTIN,05,LAMAS,10,TABALOSOS,06524,Selva,18.0,315046.0,9297273.0,-76.67211,-6.35483,779.0
220502,2018.0,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,06462,Selva,18.0,300797.0,9292624.0,-76.80104,-6.39643,1749.0
220502,2018.0,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,06463,Selva,18.0,300997.0,9294995.0,-76.79916,-6.375,1391.0
220502,2018.0,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,06456,Selva,18.0,306773.0,9303301.0,-76.74669,-6.30008,1034.0
220502,2018.0,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,06451,Selva,18.0,301540.0,9304202.0,-76.79396,-6.29177,1290.0
220503,2018.0,22,SAN MARTIN,05,LAMAS,03,BARRANQUITA,06504,Selva,18.0,379019.0,9289813.0,-76.09399,-6.42385,405.0
220503,2018.0,22,SAN MARTIN,05,LAMAS,03,BARRANQUITA,06503,Selva,18.0,382907.0,9301352.0,-76.05861,-6.31955,174.0
220602,2018.0,22,SAN MARTIN,06,MARISCAL CACERES,02,CAMPANILLA,06768,Selva,18.0,322836.0,9172515.0,-76.60551,-7.48317,849.0
220602,2018.0,22,SAN MARTIN,06,MARISCAL CACERES,02,CAMPANILLA,06765,Selva,18.0,314050.0,9175570.0,-76.685,-7.45524,397.0
220604,2018.0,22,SAN MARTIN,06,MARISCAL CACERES,04,PACHIZA,06742,Selva,18.0,291263.0,9191791.0,-76.89079,-7.30776,784.0
220605,2018.0,22,SAN MARTIN,06,MARISCAL CACERES,05,PAJARILLO,06759,Selva,18.0,316530.0,9196799.0,-76.66182,-7.26338,391.0
220603,2018.0,22,SAN MARTIN,06,MARISCAL CACERES,03,HUICUNGO,06731,Selva,18.0,233089.0,9190680.0,-77.41751,-7.31529,2659.0
220604,2018.0,22,SAN MARTIN,06,MARISCAL CACERES,04,PACHIZA,06747,Selva,18.0,306224.0,9192256.0,-76.7553,-7.3041,328.0
220902,2018.0,22,SAN MARTIN,09,SAN MARTIN,02,ALBERTO LEVEAU,06593,Selva,18.0,360716.0,9261042.0,-76.26012,-6.68367,445.0
220904,2018.0,22,SAN MARTIN,09,SAN MARTIN,04,CHAZUTA,06580,Selva,18.0,383155.0,9260211.0,-76.05716,-6.69166,451.0
220909,2018.0,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06558,Selva,18.0,357496.0,9289443.0,-76.28859,-6.42674,532.0
220911,2018.0,22,SAN MARTIN,09,SAN MARTIN,11,PAPAPLAYA,06569,Selva,18.0,422109.0,9306570.0,-75.70416,-6.27296,153.0
220913,2018.0,22,SAN MARTIN,09,SAN MARTIN,13,SAUCE,06594,Selva,18.0,366857.0,9258947.0,-76.20462,-6.70276,608.0
220701,2018.0,22,SAN MARTIN,07,PICOTA,01,PICOTA,06616,Selva,18.0,349904.0,9234746.0,-76.35859,-6.92122,297.0
220708,2018.0,22,SAN MARTIN,07,PICOTA,08,SHAMBOYACU,06636,Selva,18.0,383225.0,9218059.0,-76.05737,-7.07291,778.0
220708,2018.0,22,SAN MARTIN,07,PICOTA,08,SHAMBOYACU,06635,Selva,18.0,383999.0,9222853.0,-76.05026,-7.02957,1000.0
220708,2018.0,22,SAN MARTIN,07,PICOTA,08,SHAMBOYACU,06632,Selva,18.0,374612.0,9225765.0,-76.13518,-7.00303,513.0
220708,2018.0,22,SAN MARTIN,07,PICOTA,08,SHAMBOYACU,06633,Selva,18.0,377630.0,9228985.0,-76.10778,-6.97397,638.0
220708,2018.0,22,SAN MARTIN,07,PICOTA,08,SHAMBOYACU,06634,Selva,18.0,381447.0,9229330.0,-76.07323,-6.97093,732.0
220709,2018.0,22,SAN MARTIN,07,PICOTA,09,TINGO DE PONASA,06623,Selva,18.0,363139.0,9221112.0,-76.23914,-7.04484,340.0
220709,2018.0,22,SAN MARTIN,07,PICOTA,09,TINGO DE PONASA,06622,Selva,18.0,360048.0,9223586.0,-76.26706,-7.0224,348.0
220709,2018.0,22,SAN MARTIN,07,PICOTA,09,TINGO DE PONASA,06618,Selva,18.0,361503.0,9239078.0,-76.25351,-6.88232,266.0
220104,2018.0,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,06419,Selva,18.0,297165.0,9308605.0,-76.83335,-6.25182,1184.0
220104,2018.0,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,06415,Selva,18.0,290400.0,9310062.0,-76.89443,-6.23843,1668.0
220105,2018.0,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,06437,Selva,18.0,261383.0,9309519.0,-77.15659,-6.24233,1267.0
221001,2018.0,22,SAN MARTIN,10,TOCACHE,01,TOCACHE,06885,Selva,18.0,341038.0,9090993.0,-76.44314,-8.22092,664.0
221001,2018.0,22,SAN MARTIN,10,TOCACHE,01,TOCACHE,06887,Selva,18.0,334914.0,9092800.0,-76.49866,-8.20437,480.0
221001,2018.0,22,SAN MARTIN,10,TOCACHE,01,TOCACHE,06895,Selva,18.0,327120.0,9098044.0,-76.56921,-8.15669,512.0
221001,2018.0,22,SAN MARTIN,10,TOCACHE,01,TOCACHE,06884,Selva,18.0,344168.0,9096650.0,-76.41454,-8.16986,1438.0
221002,2018.0,22,SAN MARTIN,10,TOCACHE,02,NUEVO PROGRESO,06955,Selva,18.0,366856.0,9032084.0,-76.21046,-8.75442,547.0
221003,2018.0,22,SAN MARTIN,10,TOCACHE,03,POLVORA,06860,Selva,18.0,315397.0,9122646.0,-76.67468,-7.93382,605.0
221005,2018.0,22,SAN MARTIN,10,TOCACHE,05,UCHIZA,06935,Selva,18.0,347024.0,9069712.0,-76.38948,-8.41354,499.0
221005,2018.0,22,SAN MARTIN,10,TOCACHE,05,UCHIZA,06922,Selva,18.0,355290.0,9076516.0,-76.31421,-8.35227,524.0
221005,2018.0,22,SAN MARTIN,10,TOCACHE,05,UCHIZA,06921,Selva,18.0,363315.0,9081445.0,-76.2412,-8.30794,1031.0
220506,2018.0,22,SAN MARTIN,05,LAMAS,06,PINTO RECODO,06480,Selva,18.0,303255.0,9320307.0,-76.77797,-6.1462,1064.0
221005,2018.0,22,SAN MARTIN,10,TOCACHE,05,UCHIZA,06918,Selva,18.0,349190.0,9084001.0,-76.36936,-8.2844,627.0
221005,2018.0,22,SAN MARTIN,10,TOCACHE,05,UCHIZA,06927,Selva,18.0,341719.0,9083263.0,-76.43721,-8.29084,491.0
221005,2018.0,22,SAN MARTIN,10,TOCACHE,05,UCHIZA,06916,Selva,18.0,352739.0,9090628.0,-76.33694,-8.22459,925.0
220801,2018.0,22,SAN MARTIN,08,RIOJA,01,RIOJA,06302,Selva,18.0,254280.0,9334118.0,-77.21984,-6.0197,832.0
220802,2018.0,22,SAN MARTIN,08,RIOJA,02,AWAJUN,06245,Selva,18.0,242299.0,9361539.0,-77.32698,-5.7714,826.0
220803,2018.0,22,SAN MARTIN,08,RIOJA,03,ELIAS SOPLIN VARGAS,06292,Selva,18.0,245997.0,9329178.0,-77.29481,-6.06405,1703.0
220803,2018.0,22,SAN MARTIN,08,RIOJA,03,ELIAS SOPLIN VARGAS,06288,Selva,18.0,250693.0,9338205.0,-77.25207,-5.98263,821.0
220804,2018.0,22,SAN MARTIN,08,RIOJA,04,NUEVA CAJAMARCA,06274,Selva,18.0,234468.0,9348159.0,-77.39817,-5.89204,1331.0
220805,2018.0,22,SAN MARTIN,08,RIOJA,05,PARDO MIGUEL,06240,Selva,18.0,214570.0,9344824.0,-77.5779,-5.92138,3090.0
220805,2018.0,22,SAN MARTIN,08,RIOJA,05,PARDO MIGUEL,06231,Selva,18.0,211510.0,9359720.0,-77.6049,-5.78663,2289.0
220805,2018.0,22,SAN MARTIN,08,RIOJA,05,PARDO MIGUEL,06224,Selva,18.0,211917.0,9371030.0,-77.60076,-5.68444,984.0
220104,2018.0,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,06410,Selva,18.0,286826.0,9314300.0,-76.92658,-6.2,1361.0
220105,2018.0,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,06421,Selva,18.0,271232.0,9321288.0,-77.0672,-6.13629,843.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06376,Selva,18.0,277321.0,9330001.0,-77.01192,-6.05773,853.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06372,Selva,18.0,283466.0,9333356.0,-76.95631,-6.0276,819.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06357,Selva,18.0,279096.0,9341111.0,-76.99552,-5.95735,872.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06364,Selva,18.0,289325.0,9339962.0,-76.90319,-5.96806,1065.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06359,Selva,18.0,285143.0,9343675.0,-76.94084,-5.93436,1117.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06360,Selva,18.0,287710.0,9345120.0,-76.91761,-5.92137,974.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06343,Selva,18.0,267914.0,9350994.0,-77.09615,-5.86763,961.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06324,Selva,18.0,238781.0,9367626.0,-77.35851,-5.71625,850.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06319,Selva,18.0,237793.0,9370867.0,-77.3673,-5.68692,1043.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06313,Selva,18.0,214728.0,9373173.0,-77.57531,-5.66518,1074.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06317,Selva,18.0,227964.0,9376168.0,-77.45578,-5.63864,1722.0
220101,2018.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06312,Selva,18.0,214062.0,9383390.0,-77.58091,-5.57283,1200.0
230406,2018.0,23,TACNA,04,TARATA,06,SUSAPAYA,19161,Sierra,19.0,388793.0,8098537.0,-70.04579,-17.19532,4544.0
230107,2018.0,23,TACNA,01,TACNA,07,PALCA,19226,Sierra,19.0,410642.0,8047298.0,-69.84247,-17.65939,4603.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19264,Costa,19.0,389241.0,7992302.0,-70.04712,-18.15544,911.0
230106,2018.0,23,TACNA,01,TACNA,06,PACHIA,19223,Sierra,19.0,390618.0,8018883.0,-70.03271,-17.91529,1956.0
230106,2018.0,23,TACNA,01,TACNA,06,PACHIA,19222,Sierra,19.0,376834.0,8020944.0,-70.16271,-17.89594,1142.0
230108,2018.0,23,TACNA,01,TACNA,08,POCOLLAY,19228,Costa,19.0,370806.0,8011936.0,-70.22016,-17.97698,734.0
230103,2018.0,23,TACNA,01,TACNA,03,CALANA,19216,Costa,19.0,373915.0,8014334.0,-70.19066,-17.9555,843.0
230103,2018.0,23,TACNA,01,TACNA,03,CALANA,19215,Costa,19.0,372971.0,8015584.0,-70.19949,-17.94415,885.0
230110,2018.0,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19233,Costa,19.0,371241.0,8003914.0,-70.21655,-18.04951,492.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19262,Costa,19.0,355143.0,7978519.0,-70.37041,-18.27795,69.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19260,Costa,19.0,347402.0,7979880.0,-70.44352,-18.26512,35.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19259,Costa,19.0,345075.0,7981905.0,-70.46538,-18.24665,34.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19250,Costa,19.0,353958.0,7984890.0,-70.38116,-18.2203,109.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19255,Costa,19.0,338060.0,7986257.0,-70.53136,-18.20681,33.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19256,Costa,19.0,341716.0,7985269.0,-70.49688,-18.21601,44.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19253,Costa,19.0,347629.0,7989735.0,-70.44064,-18.17609,106.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19248,Costa,19.0,354513.0,7993047.0,-70.37533,-18.14664,186.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19247,Costa,19.0,356952.0,7991101.0,-70.35242,-18.16438,184.0
230109,2018.0,23,TACNA,01,TACNA,09,SAMA,19190,Costa,19.0,329885.0,8001892.0,-70.60736,-18.06492,208.0
230109,2018.0,23,TACNA,01,TACNA,09,SAMA,19186,Costa,19.0,318375.0,8015547.0,-70.71488,-17.94061,262.0
230105,2018.0,23,TACNA,01,TACNA,05,INCLAN,19195,Costa,19.0,351945.0,8048737.0,-70.39567,-17.64324,1461.0
230105,2018.0,23,TACNA,01,TACNA,05,INCLAN,19196,Costa,19.0,362401.0,8037666.0,-70.29784,-17.74396,1411.0
230107,2018.0,23,TACNA,01,TACNA,07,PALCA,19224,Sierra,19.0,440464.0,8064131.0,-69.56085,-17.50825,4181.0
230203,2018.0,23,TACNA,02,CANDARAVE,03,CAMILACA,19121,Sierra,19.0,351481.0,8109904.0,-70.39584,-17.09048,4347.0
230301,2018.0,23,TACNA,03,JORGE BASADRE,01,LOCUMBA,19116,Costa,19.0,302633.0,8047908.0,-70.86043,-17.64689,594.0
230301,2018.0,23,TACNA,03,JORGE BASADRE,01,LOCUMBA,19115,Costa,19.0,300892.0,8054813.0,-70.8762,-17.58437,764.0
230301,2018.0,23,TACNA,03,JORGE BASADRE,01,LOCUMBA,19114,Costa,19.0,306120.0,8058655.0,-70.82659,-17.55011,898.0
230301,2018.0,23,TACNA,03,JORGE BASADRE,01,LOCUMBA,19117,Costa,19.0,320393.0,8050250.0,-70.69288,-17.62724,906.0
230301,2018.0,23,TACNA,03,JORGE BASADRE,01,LOCUMBA,19113,Costa,19.0,312473.0,8059646.0,-70.76668,-17.5417,859.0
230302,2018.0,23,TACNA,03,JORGE BASADRE,02,ILABAYA,19112,Sierra,19.0,342392.0,8067683.0,-70.4843,-17.47139,1884.0
230302,2018.0,23,TACNA,03,JORGE BASADRE,02,ILABAYA,19110,Sierra,19.0,339774.0,8075584.0,-70.50836,-17.39982,1536.0
230302,2018.0,23,TACNA,03,JORGE BASADRE,02,ILABAYA,19111,Sierra,19.0,324122.0,8075102.0,-70.65571,-17.403,1804.0
230201,2018.0,23,TACNA,02,CANDARAVE,01,CANDARAVE,19140,Sierra,19.0,367731.0,8088102.0,-70.24446,-17.2885,3378.0
230201,2018.0,23,TACNA,02,CANDARAVE,01,CANDARAVE,19142,Sierra,19.0,372140.0,8086022.0,-70.20311,-17.30755,3071.0
230201,2018.0,23,TACNA,02,CANDARAVE,01,CANDARAVE,19144,Sierra,19.0,373256.0,8092142.0,-70.19226,-17.25231,3512.0
230201,2018.0,23,TACNA,02,CANDARAVE,01,CANDARAVE,19138,Sierra,19.0,363911.0,8096728.0,-70.27986,-17.21032,4023.0
230201,2018.0,23,TACNA,02,CANDARAVE,01,CANDARAVE,19134,Sierra,19.0,378477.0,8104754.0,-70.14245,-17.13861,4586.0
230206,2018.0,23,TACNA,02,CANDARAVE,06,QUILAHUANI,19152,Sierra,19.0,368397.0,8085714.0,-70.23834,-17.31012,3149.0
230206,2018.0,23,TACNA,02,CANDARAVE,06,QUILAHUANI,19151,Sierra,19.0,365775.0,8086271.0,-70.26298,-17.30494,3441.0
230205,2018.0,23,TACNA,02,CANDARAVE,05,HUANUARA,19149,Sierra,19.0,361827.0,8087357.0,-70.30005,-17.29488,3475.0
230203,2018.0,23,TACNA,02,CANDARAVE,03,CAMILACA,19123,Sierra,19.0,353764.0,8090757.0,-70.37567,-17.26365,3340.0
230202,2018.0,23,TACNA,02,CANDARAVE,02,CAIRANI,19132,Sierra,19.0,350619.0,8083858.0,-70.40572,-17.32579,3193.0
230202,2018.0,23,TACNA,02,CANDARAVE,02,CAIRANI,19131,Sierra,19.0,352266.0,8086243.0,-70.39006,-17.30435,3123.0
230202,2018.0,23,TACNA,02,CANDARAVE,02,CAIRANI,19130,Sierra,19.0,354262.0,8087316.0,-70.37122,-17.29478,3395.0
230105,2018.0,23,TACNA,01,TACNA,05,INCLAN,19191,Costa,19.0,327278.0,8038076.0,-70.62899,-17.73779,872.0
230106,2018.0,23,TACNA,01,TACNA,06,PACHIA,19220,Sierra,19.0,395699.0,8044573.0,-69.98347,-17.68336,3211.0
230106,2018.0,23,TACNA,01,TACNA,06,PACHIA,19219,Sierra,19.0,401436.0,8051308.0,-69.92906,-17.62276,3859.0
230107,2018.0,23,TACNA,01,TACNA,07,PALCA,19225,Sierra,19.0,425618.0,8063183.0,-69.70073,-17.51637,5007.0
230108,2018.0,23,TACNA,01,TACNA,08,POCOLLAY,19229,Costa,19.0,371810.0,8011461.0,-70.2107,-17.98134,728.0
230108,2018.0,23,TACNA,01,TACNA,08,POCOLLAY,19230,Costa,19.0,370548.0,8009722.0,-70.22274,-17.99698,669.0
230108,2018.0,23,TACNA,01,TACNA,08,POCOLLAY,19231,Costa,19.0,386851.0,8008551.0,-70.06883,-18.00847,1111.0
230401,2018.0,23,TACNA,04,TARATA,01,TARATA,19178,Sierra,19.0,388085.0,8065470.0,-70.05416,-17.49414,2913.0
230401,2018.0,23,TACNA,04,TARATA,01,TARATA,19176,Sierra,19.0,389628.0,8068095.0,-70.03949,-17.47049,3060.0
230401,2018.0,23,TACNA,04,TARATA,01,TARATA,19180,Sierra,19.0,392454.0,8067397.0,-70.01292,-17.47694,3488.0
230401,2018.0,23,TACNA,04,TARATA,01,TARATA,19173,Sierra,19.0,392108.0,8069956.0,-70.01605,-17.45379,3456.0
230402,2018.0,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,Sierra,19.0,382186.0,8062151.0,-70.1099,-17.52383,3163.0
230402,2018.0,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19168,Sierra,19.0,378676.0,8065000.0,-70.1428,-17.4979,2795.0
230402,2018.0,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19167,Sierra,19.0,368158.0,8064897.0,-70.24186,-17.49823,2640.0
230403,2018.0,23,TACNA,04,TARATA,03,ESTIQUE,19185,Sierra,19.0,402605.0,8059550.0,-69.91767,-17.54832,4733.0
230405,2018.0,23,TACNA,04,TARATA,05,SITAJARA,19158,Sierra,19.0,378564.0,8077842.0,-70.14313,-17.38183,2964.0
230405,2018.0,23,TACNA,04,TARATA,05,SITAJARA,19160,Sierra,19.0,381648.0,8074363.0,-70.1143,-17.41344,3253.0
230406,2018.0,23,TACNA,04,TARATA,06,SUSAPAYA,19162,Sierra,19.0,388517.0,8086732.0,-70.049,-17.302,4392.0
230408,2018.0,23,TACNA,04,TARATA,08,TICACO,19166,Sierra,19.0,394861.0,8075491.0,-69.98985,-17.4039,4642.0
230110,2018.0,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,Costa,19.0,368281.0,7995323.0,-70.24506,-18.12695,587.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19261,Costa,19.0,350311.0,7977164.0,-70.41621,-18.28986,35.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19252,Costa,19.0,349936.0,7989219.0,-70.41887,-18.18091,118.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19239,Costa,19.0,345926.0,7993813.0,-70.45644,-18.13912,108.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19238,Costa,19.0,341616.0,7996423.0,-70.49696,-18.11523,97.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19237,Costa,19.0,333941.0,7994511.0,-70.56964,-18.13192,304.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19242,Costa,19.0,369008.0,8008227.0,-70.23738,-18.01039,611.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19240,Costa,19.0,356302.0,8005400.0,-70.35756,-18.03513,573.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19244,Costa,19.0,363007.0,8001779.0,-70.29448,-18.06829,394.0
230101,2018.0,23,TACNA,01,TACNA,01,TACNA,19249,Costa,19.0,356243.0,7988755.0,-70.35928,-18.18554,156.0
230102,2018.0,23,TACNA,01,TACNA,02,ALTO DE LA ALIANZA,19197,Costa,19.0,367218.0,8010455.0,-70.25413,-17.99016,667.0
230102,2018.0,23,TACNA,01,TACNA,02,ALTO DE LA ALIANZA,19199,Costa,19.0,367614.0,8012117.0,-70.25029,-17.97516,859.0
230102,2018.0,23,TACNA,01,TACNA,02,ALTO DE LA ALIANZA,19200,Costa,19.0,367277.0,8012568.0,-70.25344,-17.97107,862.0
230103,2018.0,23,TACNA,01,TACNA,03,CALANA,19217,Costa,19.0,380019.0,8014496.0,-70.13301,-17.95438,1003.0
230102,2018.0,23,TACNA,01,TACNA,02,ALTO DE LA ALIANZA,19204,Costa,19.0,364830.0,8012742.0,-70.27654,-17.96934,884.0
230104,2018.0,23,TACNA,01,TACNA,04,CIUDAD NUEVA,19206,Costa,19.0,369650.0,8011510.0,-70.23111,-17.98076,705.0
230104,2018.0,23,TACNA,01,TACNA,04,CIUDAD NUEVA,19210,Costa,19.0,368956.0,8012371.0,-70.2376,-17.97295,809.0
230104,2018.0,23,TACNA,01,TACNA,04,CIUDAD NUEVA,19207,Costa,19.0,370091.0,8013939.0,-70.22679,-17.95884,802.0
230104,2018.0,23,TACNA,01,TACNA,04,CIUDAD NUEVA,19214,Costa,19.0,374095.0,8025735.0,-70.18827,-17.85248,1432.0
240203,2018.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,03,CANOAS DE PUNTA SAL,00001,Costa,17.0,512169.0,9553346.0,-80.89037,-4.04094,138.0
240202,2018.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,Costa,17.0,534074.0,9547302.0,-80.69301,-4.09557,426.0
240303,2018.0,24,TUMBES,03,ZARUMILLA,03,MATAPALO,00069,Costa,17.0,581945.0,9593998.0,-80.2621,-3.67287,95.0
240101,2018.0,24,TUMBES,01,TUMBES,01,TUMBES,00026,Costa,17.0,564816.0,9610614.0,-80.41643,-3.52267,6.0
240106,2018.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,Costa,17.0,566161.0,9597497.0,-80.40424,-3.64133,27.0
240302,2018.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,Costa,17.0,583204.0,9615512.0,-80.25092,-3.47824,6.0
240105,2018.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,Costa,17.0,554897.0,9586340.0,-80.50561,-3.74232,157.0
240101,2018.0,24,TUMBES,01,TUMBES,01,TUMBES,00028,Costa,17.0,561458.0,9602789.0,-80.44662,-3.59348,51.0
240101,2018.0,24,TUMBES,01,TUMBES,01,TUMBES,00027,Costa,17.0,561638.0,9605112.0,-80.44501,-3.57247,26.0
240101,2018.0,24,TUMBES,01,TUMBES,01,TUMBES,00025,Costa,17.0,560797.0,9608325.0,-80.4526,-3.5434,4.0
240101,2018.0,24,TUMBES,01,TUMBES,01,TUMBES,00024,Costa,17.0,558710.0,9607718.0,-80.47138,-3.5489,4.0
