ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P410AA,P410AB,P410AE,OMICAP400A
2014.0,08,CUSCO,03,ANTA,08,PUCYURA,15625,00064,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,manantial,00
2014.0,08,CUSCO,03,ANTA,01,ANTA,15659,00006,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,1.0,Río/riachuelo,00
2014.0,08,CUSCO,03,ANTA,01,ANTA,15659,00006,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Río/riachuelo,00
2014.0,08,CUSCO,13,URUBAMBA,01,URUBAMBA,15717,00110,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Red pública,00
2014.0,08,CUSCO,13,URUBAMBA,01,URUBAMBA,15730,00111,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,08,CUSCO,13,URUBAMBA,07,YUCAY,15747,00128,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Río/riachuelo,00
2014.0,08,CUSCO,13,URUBAMBA,07,YUCAY,15749,00066,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,08,CUSCO,04,CALCA,01,CALCA,15850,00101,3,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,16159,00049,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,Río/riachuelo,00
2014.0,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,16160,00089,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,3.0,Río/riachuelo,00
2014.0,08,CUSCO,06,CANCHIS,01,SICUANI,16450,00035,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,Pozo,00
2014.0,08,CUSCO,06,CANCHIS,01,SICUANI,16450,00035,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Red pública,00
2014.0,08,CUSCO,06,CANCHIS,04,MARANGANI,16480,00137,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,4.0,manantial,00
2014.0,08,CUSCO,08,ESPINAR,08,ALTO PICHIGUA,16717,00112,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,4.0,manantial,00
2014.0,17,MADRE DE DIOS,02,MANU,01,MANU,16757,00063,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,6.0,Río/riachuelo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00028,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,Pozo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00030,2,GRANJAS Y ESTABLOS,Muestral,Incompleta,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,Río/riachuelo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00020,3,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00020,3,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,Río/riachuelo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00020,3,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,3.0,Pozo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,4,GRANJAS AVÍCOLAS,Censal,Completa,SELVA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,48.0,Pozo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,4,GRANJAS AVÍCOLAS,Censal,Completa,SELVA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,1.0,Pozo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,4,GRANJAS AVÍCOLAS,Censal,Completa,SELVA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,54.0,Pozo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,4,GRANJAS AVÍCOLAS,Censal,Completa,SELVA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,12.0,Pozo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00040,5,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,Pozo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00051,8,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,Río/riachuelo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00019,9,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00085,11,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,manantial,00
2014.0,21,PUNO,02,AZANGARO,04,ASILLO,17081,00087,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,21,PUNO,02,AZANGARO,04,ASILLO,17083,00154,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,21,PUNO,02,AZANGARO,04,ASILLO,17083,00154,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Río/riachuelo,00
2014.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00012,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00052,2,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00052,2,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,6.0,Pozo,00
2014.0,21,PUNO,07,LAMPA,04,NICASIO,17393,00112,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17468,00036,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17468,00060,3,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17468,00125,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,21,PUNO,01,PUNO,09,MAÑAZO,17772,00028,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,21,PUNO,01,PUNO,10,PAUCARCOLLA,17804,00129,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Pozo,00
2014.0,04,AREQUIPA,04,CASTILLA,10,PAMPACOLCA,18633,00003,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,manantial,00
2014.0,04,AREQUIPA,04,CASTILLA,01,APLAO,18649,00016,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,7.0,Río/riachuelo,00
2014.0,04,AREQUIPA,04,CASTILLA,01,APLAO,18650,00097,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,11.0,Red pública,00
2014.0,04,AREQUIPA,04,CASTILLA,01,APLAO,18650,00099,3,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Río/riachuelo,00
2014.0,04,AREQUIPA,04,CASTILLA,01,APLAO,18651,00053,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,8.0,Río/riachuelo,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18775,00056,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,Red pública,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18775,00056,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Red pública,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00115,2,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,8.0,Río/riachuelo,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00115,2,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,9.0,Río/riachuelo,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00115,2,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Río/riachuelo,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18791,00024,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,22.0,Cisterna,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18794,00104,6,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,2.0,Red pública,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18794,00104,6,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Red pública,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18800,00098,8,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Establo lechero,15.0,Río/riachuelo,00
2014.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18800,00098,8,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,Río/riachuelo,00
2014.0,04,AREQUIPA,02,CAMANA,04,MARISCAL CACERES,18813,00083,1,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,8.0,Cisterna,00
2014.0,04,AREQUIPA,02,CAMANA,05,NICOLAS DE PIEROLA,18823,00019,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,04,AREQUIPA,02,CAMANA,05,NICOLAS DE PIEROLA,18823,00019,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Río/riachuelo,00
2014.0,04,AREQUIPA,02,CAMANA,08,SAMUEL PASTOR,18834,00088,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,04,AREQUIPA,01,AREQUIPA,03,CAYMA,18845,00024,1,GRANJAS AVÍCOLAS,Muestral,Completa,SIERRA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,6.0,Río/riachuelo,00
2014.0,04,AREQUIPA,01,AREQUIPA,03,CAYMA,18845,00024,1,GRANJAS AVÍCOLAS,Muestral,Completa,SIERRA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,5.0,Río/riachuelo,00
2014.0,04,AREQUIPA,01,AREQUIPA,24,UCHUMAYO,18858,00124,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,12.0,Río/riachuelo,00
2014.0,04,AREQUIPA,01,AREQUIPA,24,UCHUMAYO,18859,00064,3,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,4.0,Río/riachuelo,00
2014.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00066,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,10.0,Red pública,00
2014.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00067,3,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,12.0,Red pública,00
2014.0,04,AREQUIPA,01,AREQUIPA,27,YARABAMBA,18940,00062,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,5.0,Red pública,00
2014.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18942,00001,1,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,1.0,Cisterna,00
2014.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18946,00140,3,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,340.0,Cisterna,00
2014.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18946,00140,3,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,6.0,Cisterna,00
2014.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18948,00061,4,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,20.0,Río/riachuelo,00
2014.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18949,00132,6,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,6.0,Cisterna,00
2014.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18949,00132,6,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,1.0,Cisterna,00
2014.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18949,00132,6,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,1.0,Cisterna,00
2014.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18952,00017,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18952,00064,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,4.0,Río/riachuelo,00
2014.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18955,00007,4,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,24.0,Cisterna,00
2014.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18955,00033,5,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,10.0,Cisterna,00
2014.0,04,AREQUIPA,01,AREQUIPA,18,SAN JUAN DE SIGUAS,18965,00087,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Río/riachuelo,00
2014.0,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,18966,00010,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,10.0,Río/riachuelo,00
2014.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18969,00007,1,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Red pública,00
2014.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18969,00049,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18969,00051,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18970,00035,5,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Cisterna,00
2014.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18971,00109,6,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,12.0,Cisterna,00
2014.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18971,00109,6,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de reproductores padres de postura,1.0,Cisterna,00
2014.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00105,1,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,50.0,Red pública,00
2014.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00105,1,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,550.0,Red pública,00
2014.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00105,1,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,3.0,Red pública,00
2014.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00106,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,5.0,Pozo,00
