ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1228_N,P1228_NOM,P1228_TIPO,P1229,OMICAP1200_EQUIPO
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00046,6,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,EMPACADORA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00056,7,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,RASTRA,Equipo,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00056,7,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00056,7,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,MOTOGUADAÑA,Equipo,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00058,8,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00058,8,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,RASTRA,Equipo,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00061,9,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,EMPACADORA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00061,9,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00068,10,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00070,11,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,4.0,MOTOGUADAÑA,Equipo,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00070,11,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00070,11,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,EMPACADORA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00070,11,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,RASTRA,Equipo,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00104,12,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00104,12,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,EMPACADORA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00104,12,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,MOTOGUADAÑA,Equipo,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00105,13,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,CORTADORA,Equipo,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00105,13,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,EMPACADORA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00105,13,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00126,14,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,08,PUCARA,17386,00129,15,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,21,PUNO,07,LAMPA,01,LAMPA,17405,00004,1,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
