UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOME,REGION,CODIGO,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
130106,2015.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07440,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,746370.0,9099473.0,-78.7640970947,-8.14064192481,1124.0
130106,2015.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07436,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,732913.0,9107773.0,-78.8865563222,-8.06626668546,307.0
130107,2015.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,COSTA,Pequeños y medianos productores/as agropecuarios/as,17,718510.0,9098031.0,-79.016764543,-8.15499417047,6.0
130501,2015.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,777019.0,9104688.0,-78.4864070326,-8.09188717298,3296.0
130501,2015.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07532,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,773449.0,9108740.0,-78.5190034934,-8.05546522007,3497.0
130502,2015.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07566,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,785179.0,9094643.0,-78.4118409059,-8.18219691617,3274.0
130502,2015.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07567,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,780391.0,9094360.0,-78.4552497067,-8.18502511064,2891.0
130502,2015.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07557,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,793559.0,9105841.0,-78.336506464,-8.08051520231,3740.0
130503,2015.0,13,LA LIBERTAD,05,JULCAN,03,CARABAMBA,07512,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,757068.0,9103826.0,-78.6672920953,-8.10075265906,3282.0
130503,2015.0,13,LA LIBERTAD,05,JULCAN,03,CARABAMBA,07508,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,768681.0,9105114.0,-78.5620439125,-8.08849407349,3607.0
130608,2015.0,13,LA LIBERTAD,06,OTUZCO,08,MACHE,07385,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,770650.0,9112535.0,-78.5445933806,-8.02132700996,3087.0
130608,2015.0,13,LA LIBERTAD,06,OTUZCO,08,MACHE,07379,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,773029.0,9114121.0,-78.5231093038,-8.00686372166,3160.0
130611,2015.0,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07413,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,754506.0,9108327.0,-78.6907517684,-8.06020075005,2284.0
130613,2015.0,13,LA LIBERTAD,06,OTUZCO,13,SINSICAP,07180,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,756053.0,9131906.0,-78.6779262114,-7.84701992648,3779.0
130613,2015.0,13,LA LIBERTAD,06,OTUZCO,13,SINSICAP,07168,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,751541.0,9139468.0,-78.7191912403,-7.7788922808,4218.0
130602,2015.0,13,LA LIBERTAD,06,OTUZCO,02,AGALLPAMPA,07372,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,769885.0,9118443.0,-78.5518510931,-7.96797793539,3013.0
130604,2015.0,13,LA LIBERTAD,06,OTUZCO,04,CHARAT,07265,SIERRA,Pequeños y medianos productores/as agropecuarios/as,17,776861.0,9134287.0,-78.4894708709,-7.82441489944,3072.0
