UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
022003,2017.0,02,ANCASH,20,YUNGAY,03,MANCOS,08652,SIERRA,18.0,208000.0,8982903.0,-77.66041,-9.1914,3225.0
022003,2017.0,02,ANCASH,20,YUNGAY,03,MANCOS,08638,SIERRA,18.0,203000.0,8984106.0,-77.70101,-9.18022,2802.0
021207,2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08425,SIERRA,18.0,193000.0,8984524.0,-77.79717,-9.17571,3234.0
021207,2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,SIERRA,18.0,193000.0,8987007.0,-77.79582,-9.15329,3072.0
021001,2017.0,02,ANCASH,10,HUARI,01,HUARI,09274,SIERRA,18.0,262000.0,8965659.0,-77.16379,-9.35058,2921.0
021002,2017.0,02,ANCASH,10,HUARI,02,ANRA,09414,SIERRA,18.0,288000.0,8979309.0,-76.93085,-9.22853,3221.0
021004,2017.0,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09324,SIERRA,18.0,253000.0,8944245.0,-77.25445,-9.54356,4468.0
021004,2017.0,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09342,SIERRA,18.0,258000.0,8933069.0,-77.20141,-9.64491,3361.0
021006,2017.0,02,ANCASH,10,HUARI,06,HUACCHIS,09423,SIERRA,18.0,301000.0,8988866.0,-76.81292,-9.14274,3034.0
021008,2017.0,02,ANCASH,10,HUARI,08,HUANTAR,09310,SIERRA,18.0,256000.0,8955452.0,-77.21984,-9.44249,4104.0
021009,2017.0,02,ANCASH,10,HUARI,09,MASIN,09297,SIERRA,18.0,269000.0,8964505.0,-77.10615,-9.36136,2969.0
021014,2017.0,02,ANCASH,10,HUARI,14,SAN MARCOS,09375,SIERRA,18.0,260000.0,8934344.0,-77.18248,-9.6335,4047.0
020304,2017.0,02,ANCASH,03,ANTONIO RAYMONDI,04,CHINGAS,09238,SIERRA,18.0,282000.0,8991208.0,-76.98302,-9.12068,2795.0
021603,2017.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,SIERRA,18.0,239000.0,9054792.0,-77.37326,-8.54368,3338.0
021603,2017.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08434,SIERRA,18.0,238000.0,9047267.0,-77.38039,-8.61165,3436.0
021604,2017.0,02,ANCASH,16,POMABAMBA,04,QUINUABAMBA,08442,SIERRA,18.0,247000.0,9039281.0,-77.29622,-8.68435,2775.0
021604,2017.0,02,ANCASH,16,POMABAMBA,04,QUINUABAMBA,08443,SIERRA,18.0,241000.0,9035930.0,-77.35519,-8.71426,3650.0
021302,2017.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,SIERRA,18.0,235000.0,9020405.0,-77.41339,-8.85421,2940.0
021302,2017.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,SIERRA,18.0,236000.0,9020598.0,-77.39692,-8.85257,3177.0
022001,2017.0,02,ANCASH,20,YUNGAY,01,YUNGAY,08581,SIERRA,18.0,196000.0,8991088.0,-77.76327,-9.11667,2493.0
022001,2017.0,02,ANCASH,20,YUNGAY,01,YUNGAY,08577,SIERRA,18.0,202000.0,8994798.0,-77.71243,-9.08353,3381.0
022008,2017.0,02,ANCASH,20,YUNGAY,08,YANAMA,08568,SIERRA,18.0,234000.0,8999295.0,-77.42021,-9.04494,3789.0
022008,2017.0,02,ANCASH,20,YUNGAY,08,YANAMA,08570,SIERRA,18.0,237000.0,8999611.0,-77.39651,-9.04224,3795.0
021201,2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,SIERRA,18.0,187000.0,8995829.0,-77.84267,-9.07323,3189.0
021201,2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08397,SIERRA,18.0,189000.0,9002246.0,-77.82446,-9.0154,2215.0
021201,2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,SIERRA,18.0,191000.0,9003700.0,-77.80761,-9.00238,2409.0
021208,2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,SIERRA,18.0,189000.0,9009635.0,-77.82469,-8.94863,2580.0
020703,2017.0,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,03,YAUYA,09204,SIERRA,18.0,250000.0,9003790.0,-77.27769,-9.00523,3395.0
020703,2017.0,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,03,YAUYA,09210,SIERRA,18.0,256000.0,8998757.0,-77.21615,-9.0511,4081.0
020701,2017.0,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,01,SAN LUIS,09173,SIERRA,18.0,242000.0,9000403.0,-77.34552,-9.03542,3043.0
020701,2017.0,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,01,SAN LUIS,09181,SIERRA,18.0,243000.0,8995048.0,-77.34018,-9.08385,2937.0
020701,2017.0,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,01,SAN LUIS,09186,SIERRA,18.0,250000.0,8994503.0,-77.27433,-9.08919,3732.0
020301,2017.0,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,09227,SIERRA,18.0,279000.0,8992948.0,-77.00978,-9.1048,3212.0
020507,2017.0,02,ANCASH,05,BOLOGNESI,07,COLQUIOC,09536,COSTA,18.0,222000.0,8857056.0,-77.54017,-10.32945,1789.0
021701,2017.0,02,ANCASH,17,RECUAY,01,RECUAY,09443,SIERRA,18.0,225000.0,8922198.0,-77.50279,-9.74109,4335.0
021708,2017.0,02,ANCASH,17,RECUAY,08,PARARIN,09457,SIERRA,18.0,200000.0,8890799.0,-77.74104,-10.02295,1732.0
021710,2017.0,02,ANCASH,17,RECUAY,10,TICAPAMPA,09445,SIERRA,18.0,234000.0,8919226.0,-77.42869,-9.76848,3551.0
020901,2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,SIERRA,18.0,182000.0,9052408.0,-77.88569,-8.56175,3515.0
021908,2017.0,02,ANCASH,19,SIHUAS,08,RAGASH,08171,SIERRA,18.0,207000.0,9056625.0,-77.65946,-8.52526,3115.0
021501,2017.0,02,ANCASH,15,PALLASCA,01,CABANA,08126,SIERRA,17.0,827000.0,9071233.0,-78.03399,-8.39108,2820.0
021503,2017.0,02,ANCASH,15,PALLASCA,03,CONCHUCOS,08097,SIERRA,18.0,212000.0,9096836.0,-77.61647,-8.1622,2372.0
021901,2017.0,02,ANCASH,19,SIHUAS,01,SIHUAS,08181,SIERRA,18.0,211000.0,9053823.0,-77.62568,-8.55081,2911.0
021906,2017.0,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,08163,SIERRA,18.0,218000.0,9053561.0,-77.56424,-8.5536,3568.0
030101,2017.0,03,APUR?ûMAC,01,ABANCAY,01,ABANCAY,15037,SIERRA,18.0,725000.0,8490063.0,-72.91562,-13.64955,2181.0
030106,2017.0,03,APUR?ûMAC,01,ABANCAY,06,LAMBRAMA,15058,SIERRA,18.0,741000.0,8465523.0,-72.77418,-13.87007,3291.0
030107,2017.0,03,APUR?ûMAC,01,ABANCAY,07,PICHIRHUA,15063,SIERRA,18.0,719000.0,8476693.0,-72.97253,-13.77085,3225.0
030701,2017.0,03,APUR?ûMAC,07,GRAU,01,CHUQUIBAMBILLA,15122,SIERRA,18.0,741000.0,8437261.0,-72.76759,-14.12538,4447.0
030703,2017.0,03,APUR?ûMAC,07,GRAU,03,GAMARRA,15088,SIERRA,18.0,772000.0,8475135.0,-72.48559,-13.78044,3218.0
030703,2017.0,03,APUR?ûMAC,07,GRAU,03,GAMARRA,15085,SIERRA,18.0,761000.0,8475937.0,-72.5904,-13.77423,4095.0
030704,2017.0,03,APUR?ûMAC,07,GRAU,04,HUAYLLATI,15097,SIERRA,18.0,770000.0,8454762.0,-72.50364,-13.96467,4124.0
030704,2017.0,03,APUR?ûMAC,07,GRAU,04,HUAYLLATI,15095,SIERRA,18.0,772000.0,8459432.0,-72.48217,-13.92227,3288.0
030709,2017.0,03,APUR?ûMAC,07,GRAU,09,SAN ANTONIO,15129,SIERRA,18.0,759000.0,8431332.0,-72.60291,-14.17736,3739.0
030712,2017.0,03,APUR?ûMAC,07,GRAU,12,VILCABAMBA,15110,SIERRA,18.0,755000.0,8442294.0,-72.63623,-14.07865,3133.0
030205,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,05,HUANCARAY,14881,SIERRA,18.0,661000.0,8481258.0,-73.51512,-13.73345,3746.0
030207,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,07,KISHUARA,14696,SIERRA,18.0,696000.0,8479928.0,-73.18538,-13.74327,4352.0
030209,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,09,PACUCHA,14724,SIERRA,18.0,691000.0,8491477.0,-73.23851,-13.63928,3519.0
030210,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,10,PAMPACHIRI,14914,SIERRA,18.0,669000.0,8426124.0,-73.43555,-14.23132,3860.0
030213,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14762,SIERRA,18.0,690000.0,8482953.0,-73.2441,-13.71636,4118.0
030213,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14758,SIERRA,18.0,687000.0,8487788.0,-73.26866,-13.67283,3687.0
030213,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14755,SIERRA,18.0,690000.0,8489153.0,-73.24014,-13.66029,3834.0
030213,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14734,SIERRA,18.0,678000.0,8490188.0,-73.35191,-13.6517,3173.0
030213,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14751,SIERRA,18.0,685000.0,8489619.0,-73.28833,-13.65642,3485.0
030215,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,15,SANTA MARIA DE CHICMO,14857,SIERRA,18.0,660000.0,8487279.0,-73.51848,-13.67904,3958.0
030215,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,15,SANTA MARIA DE CHICMO,14865,SIERRA,18.0,653000.0,8485787.0,-73.58979,-13.69295,3259.0
030215,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,15,SANTA MARIA DE CHICMO,14848,SIERRA,18.0,663000.0,8489662.0,-73.49169,-13.65734,3269.0
030215,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,15,SANTA MARIA DE CHICMO,14842,SIERRA,18.0,660000.0,8491006.0,-73.51626,-13.64534,3510.0
030216,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,16,TALAVERA,14838,SIERRA,18.0,669000.0,8485185.0,-73.44046,-13.6975,3312.0
030216,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,16,TALAVERA,14829,SIERRA,18.0,669000.0,8488896.0,-73.4413,-13.66396,2888.0
030218,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,18,TURPO,14887,SIERRA,18.0,664000.0,8482121.0,-73.48756,-13.72549,3775.0
030204,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,04,HUANCARAMA,14678,SIERRA,18.0,712000.0,8485578.0,-73.04354,-13.69113,3562.0
030201,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14799,SIERRA,18.0,682000.0,8477015.0,-73.31611,-13.77053,4062.0
030201,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14798,SIERRA,18.0,680000.0,8481912.0,-73.3321,-13.72638,3859.0
030201,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14795,SIERRA,18.0,676000.0,8482457.0,-73.37425,-13.72173,3644.0
030201,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14781,SIERRA,18.0,675000.0,8487295.0,-73.38495,-13.67806,3147.0
030301,2017.0,03,APUR?ûMAC,03,ANTABAMBA,01,ANTABAMBA,15240,SIERRA,18.0,728000.0,8412171.0,-72.88633,-14.35318,3412.0
030305,2017.0,03,APUR?ûMAC,03,ANTABAMBA,05,OROPESA,15235,SIERRA,18.0,781000.0,8407892.0,-72.39552,-14.38694,4541.0
030402,2017.0,03,APUR?ûMAC,04,AYMARAES,02,CAPAYA,14939,SIERRA,18.0,678000.0,8439921.0,-73.35116,-14.10605,4157.0
030406,2017.0,03,APUR?ûMAC,04,AYMARAES,06,COTARUSE,14970,SIERRA,18.0,669000.0,8393442.0,-73.43526,-14.52672,4306.0
030409,2017.0,03,APUR?ûMAC,04,AYMARAES,09,LUCRE,14919,SIERRA,18.0,693000.0,8454065.0,-73.21593,-13.97725,3175.0
030409,2017.0,03,APUR?ûMAC,04,AYMARAES,09,LUCRE,14916,SIERRA,18.0,688000.0,8462482.0,-73.26377,-13.90152,3980.0
030410,2017.0,03,APUR?ûMAC,04,AYMARAES,10,POCOHUANCA,14953,SIERRA,18.0,703000.0,8428821.0,-73.11509,-14.20463,2718.0
030501,2017.0,03,APUR?ûMAC,05,COTABAMBAS,01,TAMBOBAMBA,15168,SIERRA,18.0,792000.0,8445848.0,-72.29364,-14.04295,4116.0
030503,2017.0,03,APUR?ûMAC,05,COTABAMBAS,03,COYLLURQUI,15178,SIERRA,18.0,775000.0,8464610.0,-72.45518,-13.8752,3296.0
030503,2017.0,03,APUR?ûMAC,05,COTABAMBAS,03,COYLLURQUI,15169,SIERRA,18.0,778000.0,8473893.0,-72.42442,-13.79102,3760.0
030501,2017.0,03,APUR?ûMAC,05,COTABAMBAS,01,TAMBOBAMBA,15165,SIERRA,18.0,793000.0,8449824.0,-72.28816,-14.00697,3909.0
030504,2017.0,03,APUR?ûMAC,05,COTABAMBAS,04,HAQUIRA,15218,SIERRA,18.0,805000.0,8421536.0,-72.17718,-14.2612,4136.0
030504,2017.0,03,APUR?ûMAC,05,COTABAMBAS,04,HAQUIRA,15209,SIERRA,18.0,812000.0,8433655.0,-72.10963,-14.15094,3734.0
030505,2017.0,03,APUR?ûMAC,05,COTABAMBAS,05,MARA,15200,SIERRA,18.0,810000.0,8441157.0,-72.13352,-14.08347,3866.0
030506,2017.0,03,APUR?ûMAC,05,COTABAMBAS,06,CHALLHUAHUACHO,15190,SIERRA,18.0,791000.0,8427571.0,-72.30427,-14.20817,4016.0
030506,2017.0,03,APUR?ûMAC,05,COTABAMBAS,06,CHALLHUAHUACHO,15187,SIERRA,18.0,797000.0,8441122.0,-72.25394,-14.08519,4205.0
030607,2017.0,03,APUR?ûMAC,06,CHINCHEROS,07,URANMARCA,14628,SIERRA,18.0,643000.0,8489485.0,-73.68196,-13.66003,3435.0
030104,2017.0,03,APUR?ûMAC,01,ABANCAY,04,CURAHUASI,15012,SIERRA,18.0,749000.0,8500413.0,-72.69695,-13.55409,2961.0
030104,2017.0,03,APUR?ûMAC,01,ABANCAY,04,CURAHUASI,14992,SIERRA,18.0,742000.0,8503177.0,-72.76312,-13.52973,3659.0
030105,2017.0,03,APUR?ûMAC,01,ABANCAY,05,HUANIPACA,14983,SIERRA,18.0,727000.0,8507997.0,-72.90638,-13.4874,2728.0
030101,2017.0,03,APUR?ûMAC,01,ABANCAY,01,ABANCAY,15030,SIERRA,18.0,725000.0,8495066.0,-72.92073,-13.60438,3663.0
030101,2017.0,03,APUR?ûMAC,01,ABANCAY,01,ABANCAY,15029,SIERRA,18.0,721000.0,8496571.0,-72.96103,-13.59112,3811.0
030209,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,09,PACUCHA,14713,SIERRA,18.0,677000.0,8496072.0,-73.36156,-13.59858,3721.0
030219,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,SIERRA,18.0,685000.0,8502796.0,-73.29117,-13.53733,3240.0
030219,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,SIERRA,18.0,689000.0,8504838.0,-73.2505,-13.5186,3001.0
030202,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,02,ANDARAPA,14639,SIERRA,18.0,678000.0,8505095.0,-73.35229,-13.51696,3066.0
030601,2017.0,03,APUR?ûMAC,06,CHINCHEROS,01,CHINCHEROS,14620,SIERRA,18.0,638000.0,8499924.0,-73.72094,-13.56586,3414.0
030602,2017.0,03,APUR?ûMAC,06,CHINCHEROS,02,ANCO_HUALLO,14606,SIERRA,18.0,642000.0,8502401.0,-73.68345,-13.54327,3352.0
030602,2017.0,03,APUR?ûMAC,06,CHINCHEROS,02,ANCO_HUALLO,14601,SIERRA,18.0,646000.0,8503461.0,-73.6547,-13.53354,3575.0
030602,2017.0,03,APUR?ûMAC,06,CHINCHEROS,02,ANCO_HUALLO,14599,SIERRA,18.0,644000.0,8507002.0,-73.67283,-13.50162,4082.0
030604,2017.0,03,APUR?ûMAC,06,CHINCHEROS,04,HUACCANA,14549,SIERRA,18.0,638000.0,8521857.0,-73.72896,-13.36762,3168.0
030605,2017.0,03,APUR?ûMAC,06,CHINCHEROS,05,OCOBAMBA,14582,SIERRA,18.0,658000.0,8502729.0,-73.53641,-13.53949,3001.0
030606,2017.0,03,APUR?ûMAC,06,CHINCHEROS,06,ONGOY,14570,SIERRA,18.0,652000.0,8511936.0,-73.59569,-13.4566,3221.0
030606,2017.0,03,APUR?ûMAC,06,CHINCHEROS,06,ONGOY,14565,SIERRA,18.0,650000.0,8516445.0,-73.61702,-13.41596,2770.0
030607,2017.0,03,APUR?ûMAC,06,CHINCHEROS,07,URANMARCA,14632,SIERRA,18.0,649000.0,8488905.0,-73.61856,-13.66493,3527.0
030608,2017.0,03,APUR?ûMAC,06,CHINCHEROS,08,RANRACANCHA,14595,SIERRA,18.0,651000.0,8502377.0,-73.60473,-13.54306,3592.0
030606,2017.0,03,APUR?ûMAC,06,CHINCHEROS,06,ONGOY,14557,SIERRA,18.0,648000.0,8518554.0,-73.6308,-13.39697,2487.0
040106,2017.0,04,AREQUIPA,01,AREQUIPA,06,CHIGUATA,18885,SIERRA,19.0,248000.0,8186300.0,-71.36234,-16.39141,3251.0
040108,2017.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18947,COSTA,19.0,197000.0,8175667.0,-71.83773,-16.48155,1514.0
040114,2017.0,04,AREQUIPA,01,AREQUIPA,14,POLOBAYA,18932,SIERRA,19.0,247000.0,8167333.0,-71.3725,-16.56264,3070.0
040115,2017.0,04,AREQUIPA,01,AREQUIPA,15,QUEQUE?ÑA,18922,SIERRA,19.0,239000.0,8169911.0,-71.44677,-16.53848,2803.0
040116,2017.0,04,AREQUIPA,01,AREQUIPA,16,SABANDIA,18907,SIERRA,19.0,236000.0,8178868.0,-71.47662,-16.45722,2552.0
040117,2017.0,04,AREQUIPA,01,AREQUIPA,17,SACHACA,18876,SIERRA,19.0,225000.0,8181513.0,-71.57172,-16.43219,2216.0
040117,2017.0,04,AREQUIPA,01,AREQUIPA,17,SACHACA,18870,SIERRA,19.0,223000.0,8183664.0,-71.5901,-16.41253,2266.0
040123,2017.0,04,AREQUIPA,01,AREQUIPA,23,TIABAYA,18866,SIERRA,19.0,223000.0,8180140.0,-71.59515,-16.4443,2150.0
040125,2017.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18959,COSTA,19.0,189000.0,8165663.0,-71.91121,-16.57088,1294.0
040125,2017.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18960,COSTA,19.0,184000.0,8165723.0,-71.96557,-16.56957,1225.0
040125,2017.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18955,COSTA,19.0,190000.0,8178276.0,-71.90466,-16.45708,1208.0
040128,2017.0,04,AREQUIPA,01,AREQUIPA,28,YURA,18840,SIERRA,19.0,203000.0,8211360.0,-71.77621,-16.16003,3177.0
040517,2017.0,04,AREQUIPA,05,CAYLLOMA,17,TISCO,18710,SIERRA,19.0,230000.0,8315600.0,-71.51296,-15.22168,4307.0
040520,2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18791,SIERRA,18.0,800000.0,8185029.0,-72.19508,-16.39745,1319.0
040706,2017.0,04,AREQUIPA,07,ISLAY,06,PUNTA DE BOMBON,18989,COSTA,19.0,199000.0,8099923.0,-71.82689,-17.1657,6.0
040502,2017.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,18731,SIERRA,19.0,207000.0,8249027.0,-71.73703,-15.82034,4483.0
040502,2017.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,18730,SIERRA,19.0,208000.0,8265849.0,-71.72245,-15.66859,3831.0
040502,2017.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,18727,SIERRA,19.0,211000.0,8266963.0,-71.69122,-15.65892,3431.0
040504,2017.0,04,AREQUIPA,05,CAYLLOMA,04,CALLALLI,18716,SIERRA,19.0,240000.0,8273777.0,-71.42264,-15.6005,4100.0
040506,2017.0,04,AREQUIPA,05,CAYLLOMA,06,COPORAQUE,18686,SIERRA,19.0,215000.0,8276372.0,-71.65843,-15.57433,4578.0
040509,2017.0,04,AREQUIPA,05,CAYLLOMA,09,ICHUPAMPA,18682,SIERRA,19.0,209000.0,8276797.0,-71.70863,-15.56988,4501.0
040510,2017.0,04,AREQUIPA,05,CAYLLOMA,10,LARI,18679,SIERRA,19.0,202000.0,8270890.0,-71.77556,-15.62239,3333.0
040511,2017.0,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,18773,SIERRA,19.0,185000.0,8221391.0,-71.94069,-16.06724,3224.0
040511,2017.0,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,18774,SIERRA,18.0,817000.0,8217799.0,-72.03271,-16.09931,2909.0
040511,2017.0,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,18770,SIERRA,19.0,190000.0,8228174.0,-71.8968,-16.00659,3606.0
040512,2017.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,SIERRA,19.0,200000.0,8256126.0,-71.79794,-15.75545,4818.0
040512,2017.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18745,SIERRA,19.0,206000.0,8267869.0,-71.74094,-15.65012,3307.0
040513,2017.0,04,AREQUIPA,05,CAYLLOMA,13,MADRIGAL,18673,SIERRA,19.0,200000.0,8273297.0,-71.80032,-15.60034,3579.0
040514,2017.0,04,AREQUIPA,05,CAYLLOMA,14,SAN ANTONIO DE CHUCA,18718,SIERRA,19.0,284000.0,8248396.0,-71.01885,-15.83392,4496.0
040520,2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18789,SIERRA,18.0,803000.0,8189362.0,-72.16422,-16.3579,1423.0
040520,2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18779,SIERRA,18.0,803000.0,8192344.0,-72.1676,-16.33102,1484.0
040520,2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18786,SIERRA,18.0,798000.0,8193647.0,-72.21146,-16.31984,1447.0
040520,2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18782,SIERRA,18.0,796000.0,8197813.0,-72.22595,-16.2824,1491.0
040702,2017.0,04,AREQUIPA,07,ISLAY,02,COCACHACRA,18973,COSTA,19.0,209000.0,8123874.0,-71.73197,-16.95071,923.0
040201,2017.0,04,AREQUIPA,02,CAMANA,01,CAMANA,18832,COSTA,18.0,743000.0,8159929.0,-72.71902,-16.63054,6.0
040201,2017.0,04,AREQUIPA,02,CAMANA,01,CAMANA,18829,COSTA,18.0,744000.0,8161446.0,-72.71612,-16.61681,11.0
040204,2017.0,04,AREQUIPA,02,CAMANA,04,MARISCAL CACERES,18813,COSTA,18.0,736000.0,8181182.0,-72.78783,-16.43928,1157.0
040401,2017.0,04,AREQUIPA,04,CASTILLA,01,APLAO,18649,SIERRA,18.0,769000.0,8236931.0,-72.48993,-15.93235,1179.0
040404,2017.0,04,AREQUIPA,04,CASTILLA,04,CHACHAS,18616,SIERRA,18.0,803000.0,8306640.0,-72.18086,-15.29896,5008.0
040405,2017.0,04,AREQUIPA,04,CASTILLA,05,CHILCAYMARCA,18608,SIERRA,18.0,780000.0,8307979.0,-72.38963,-15.2894,4082.0
040407,2017.0,04,AREQUIPA,04,CASTILLA,07,HUANCARQUI,18645,SIERRA,18.0,775000.0,8234088.0,-72.43563,-15.95739,2353.0
040408,2017.0,04,AREQUIPA,04,CASTILLA,08,MACHAGUAY,18625,SIERRA,18.0,771000.0,8262594.0,-72.4695,-15.7003,2798.0
040410,2017.0,04,AREQUIPA,04,CASTILLA,10,PAMPACOLCA,18637,SIERRA,18.0,759000.0,8260689.0,-72.58332,-15.7188,3042.0
040414,2017.0,04,AREQUIPA,04,CASTILLA,14,VIRACO,18631,SIERRA,18.0,764000.0,8264840.0,-72.53412,-15.68075,2623.0
040601,2017.0,04,AREQUIPA,06,CONDESUYOS,01,CHUQUIBAMBA,18597,SIERRA,18.0,754000.0,8256102.0,-72.62479,-15.76069,3800.0
040604,2017.0,04,AREQUIPA,06,CONDESUYOS,04,CHICHAS,18579,SIERRA,18.0,720000.0,8275250.0,-72.95241,-15.591,2494.0
040605,2017.0,04,AREQUIPA,06,CONDESUYOS,05,IRAY,18603,SIERRA,18.0,755000.0,8246564.0,-72.61974,-15.84681,2474.0
040608,2017.0,04,AREQUIPA,06,CONDESUYOS,08,YANAQUIHUA,18583,SIERRA,18.0,722000.0,8256634.0,-72.92465,-15.75895,2607.0
040608,2017.0,04,AREQUIPA,06,CONDESUYOS,08,YANAQUIHUA,18584,SIERRA,18.0,729000.0,8265635.0,-72.86288,-15.67702,3971.0
040301,2017.0,04,AREQUIPA,03,CARAVELI,01,CARAVELI,18522,SIERRA,18.0,679000.0,8260809.0,-73.33272,-15.72473,2593.0
040306,2017.0,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18520,SIERRA,18.0,676000.0,8281436.0,-73.36152,-15.53853,3719.0
040302,2017.0,04,AREQUIPA,03,CARAVELI,02,ACARI,18504,COSTA,18.0,546000.0,8284842.0,-74.56978,-15.5134,863.0
040806,2017.0,04,AREQUIPA,08,LA UNION,06,PUYCA,18540,SIERRA,18.0,748000.0,8338076.0,-72.69377,-15.02084,4322.0
040801,2017.0,04,AREQUIPA,08,LA UNION,01,COTAHUASI,18556,SIERRA,18.0,727000.0,8316858.0,-72.88931,-15.21445,2684.0
040802,2017.0,04,AREQUIPA,08,LA UNION,02,ALCA,18551,SIERRA,18.0,747000.0,8320416.0,-72.70495,-15.1805,4451.0
040802,2017.0,04,AREQUIPA,08,LA UNION,02,ALCA,18550,SIERRA,18.0,740000.0,8324479.0,-72.76593,-15.1444,3024.0
040802,2017.0,04,AREQUIPA,08,LA UNION,02,ALCA,18548,SIERRA,18.0,743000.0,8324832.0,-72.7397,-15.14096,3622.0
040804,2017.0,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18533,SIERRA,18.0,737000.0,8325218.0,-72.7969,-15.13803,3082.0
040804,2017.0,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18532,SIERRA,18.0,738000.0,8326277.0,-72.78716,-15.12836,3342.0
040805,2017.0,04,AREQUIPA,08,LA UNION,05,PAMPAMARCA,18527,SIERRA,18.0,718000.0,8328289.0,-72.97416,-15.11194,4717.0
040103,2017.0,04,AREQUIPA,01,AREQUIPA,03,CAYMA,18849,SIERRA,19.0,228000.0,8187420.0,-71.54863,-16.37911,2404.0
040104,2017.0,04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,18854,SIERRA,19.0,223000.0,8185181.0,-71.59714,-16.39875,2289.0
