UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
130402,2016.0,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06978,COSTA,17,666143.0,9210318.0,-79.4954884953,-7.14167760775,79.0
130401,2016.0,13,LA LIBERTAD,04,CHEPEN,01,CHEPEN,06996,COSTA,17,677968.0,9205674.0,-79.3882838933,-7.18330444791,135.0
130401,2016.0,13,LA LIBERTAD,04,CHEPEN,01,CHEPEN,07001,COSTA,17,670197.0,9203388.0,-79.4585719987,-7.20422251863,95.0
130702,2016.0,13,LA LIBERTAD,07,PACASMAYO,02,GUADALUPE,07032,COSTA,17,677516.0,9191132.0,-79.3919134512,-7.31481389958,114.0
130705,2016.0,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07037,COSTA,17,671892.0,9189416.0,-79.4427872768,-7.33051187672,90.0
130705,2016.0,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07038,COSTA,17,673098.0,9186977.0,-79.4317885039,-7.35252536935,96.0
130705,2016.0,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07043,COSTA,17,687915.0,9185582.0,-79.2975497438,-7.36464759144,694.0
130701,2016.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07049,COSTA,17,661381.0,9179707.0,-79.5377074943,-7.41862720755,22.0
130205,2016.0,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07069,COSTA,17,688291.0,9142378.0,-79.2926077591,-7.75527613286,60.0
130208,2016.0,13,LA LIBERTAD,02,ASCOPE,08,CASA GRANDE,07075,COSTA,17,698762.0,9145362.0,-79.197801974,-7.72790754309,128.0
130202,2016.0,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,07081,COSTA,17,728631.0,9143687.0,-78.9270122205,-7.7418225104,734.0
131101,2016.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07104,SIERRA,17,743904.0,9179102.0,-78.790241806,-7.42100670743,2205.0
131101,2016.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07109,SIERRA,17,755489.0,9162039.0,-78.6845176622,-7.57469635327,892.0
131101,2016.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07111,SIERRA,17,753113.0,9168384.0,-78.7063475776,-7.51745756818,2075.0
131103,2016.0,13,LA LIBERTAD,11,GRAN CHIMU,03,COMPIN,07126,SIERRA,17,759946.0,9141917.0,-78.6431491907,-7.75634042845,2567.0
131102,2016.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,SIERRA,17,759022.0,9159143.0,-78.6523757209,-7.60069913134,1080.0
131102,2016.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07132,SIERRA,17,761813.0,9154744.0,-78.6268749253,-7.64031824477,1730.0
131104,2016.0,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07155,SIERRA,17,786141.0,9163138.0,-78.4069658959,-7.5632001796,2346.0
130613,2016.0,13,LA LIBERTAD,06,OTUZCO,13,SINSICAP,07168,SIERRA,17,751541.0,9139468.0,-78.7191912403,-7.7788922808,4218.0
130613,2016.0,13,LA LIBERTAD,06,OTUZCO,13,SINSICAP,07180,SIERRA,17,756053.0,9131906.0,-78.6779262114,-7.84701992648,3779.0
130601,2016.0,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07215,SIERRA,17,776698.0,9129919.0,-78.4907091959,-7.86389826905,3296.0
130601,2016.0,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07217,SIERRA,17,776177.0,9127523.0,-78.4953015362,-7.88557682094,3547.0
130601,2016.0,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07218,SIERRA,17,777557.0,9125273.0,-78.4826771129,-7.90583342332,3535.0
130601,2016.0,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07230,SIERRA,17,770093.0,9131462.0,-78.5506529678,-7.85030911113,3287.0
130601,2016.0,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07245,SIERRA,17,773892.0,9124000.0,-78.5158263539,-7.91754389358,3562.0
130604,2016.0,13,LA LIBERTAD,06,OTUZCO,04,CHARAT,07265,SIERRA,17,776861.0,9134287.0,-78.4894708709,-7.82441489944,3072.0
130605,2016.0,13,LA LIBERTAD,06,OTUZCO,05,HUARANCHAL,07274,SIERRA,17,785178.0,9149869.0,-78.4149705755,-7.6831541784,2843.0
130605,2016.0,13,LA LIBERTAD,06,OTUZCO,05,HUARANCHAL,07275,SIERRA,17,782402.0,9151491.0,-78.4402047619,-7.66864533263,2612.0
130605,2016.0,13,LA LIBERTAD,06,OTUZCO,05,HUARANCHAL,07282,SIERRA,17,778403.0,9149159.0,-78.4763060234,-7.68993918437,2858.0
130614,2016.0,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07301,SIERRA,17,793545.0,9141380.0,-78.3387013034,-7.75939567608,2852.0
130614,2016.0,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07324,SIERRA,17,783381.0,9132289.0,-78.4302842811,-7.84211468244,2725.0
130614,2016.0,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07328,SIERRA,17,778006.0,9129792.0,-78.4788532812,-7.86497874252,3145.0
130614,2016.0,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07339,SIERRA,17,793561.0,9131967.0,-78.3380130501,-7.84445439534,2574.0
130614,2016.0,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07345,SIERRA,17,791377.0,9128246.0,-78.3575949637,-7.87819529551,3539.0
130602,2016.0,13,LA LIBERTAD,06,OTUZCO,02,AGALLPAMPA,07372,SIERRA,17,769885.0,9118443.0,-78.5518510931,-7.96797793539,3013.0
130608,2016.0,13,LA LIBERTAD,06,OTUZCO,08,MACHE,07379,SIERRA,17,773029.0,9114121.0,-78.5231093038,-8.00686372166,3160.0
130608,2016.0,13,LA LIBERTAD,06,OTUZCO,08,MACHE,07384,SIERRA,17,772037.0,9112096.0,-78.5319927113,-8.02522030234,3238.0
130608,2016.0,13,LA LIBERTAD,06,OTUZCO,08,MACHE,07385,SIERRA,17,770650.0,9112535.0,-78.5445933806,-8.02132700996,3087.0
130611,2016.0,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07413,SIERRA,17,754506.0,9108327.0,-78.6907517684,-8.06020075005,2284.0
130106,2016.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07436,COSTA,17,732913.0,9107773.0,-78.8865563222,-8.06626668546,307.0
130106,2016.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07440,COSTA,17,746370.0,9099473.0,-78.7640970947,-8.14064192481,1124.0
130106,2016.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07447,COSTA,17,727961.0,9098130.0,-78.9310214577,-8.15366733037,398.0
130107,2016.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,COSTA,17,718510.0,9098031.0,-79.016764543,-8.15499417047,6.0
131201,2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07483,COSTA,17,736490.0,9061571.0,-78.8518519354,-8.48372288241,6.0
131202,2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07494,COSTA,17,761931.0,9059797.0,-78.6207943578,-8.4984129408,154.0
131202,2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,COSTA,17,758025.0,9055539.0,-78.6560205281,-8.53710916035,82.0
131202,2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07498,COSTA,17,754069.0,9051667.0,-78.6917191573,-8.57232084789,40.0
130503,2016.0,13,LA LIBERTAD,05,JULCAN,03,CARABAMBA,07508,SIERRA,17,768681.0,9105114.0,-78.5620439125,-8.08849407349,3607.0
130503,2016.0,13,LA LIBERTAD,05,JULCAN,03,CARABAMBA,07512,SIERRA,17,757068.0,9103826.0,-78.6672920953,-8.10075265906,3282.0
130501,2016.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07532,SIERRA,17,773449.0,9108740.0,-78.5190034934,-8.05546522007,3497.0
130501,2016.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,SIERRA,17,777019.0,9104688.0,-78.4864070326,-8.09188717298,3296.0
130502,2016.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07557,SIERRA,17,793559.0,9105841.0,-78.336506464,-8.08051520231,3740.0
130502,2016.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07566,SIERRA,17,785179.0,9094643.0,-78.4118409059,-8.18219691617,3274.0
130502,2016.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07567,SIERRA,17,780391.0,9094360.0,-78.4552497067,-8.18502511064,2891.0
131003,2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,SIERRA,17,820509.0,9105710.0,-78.0921878991,-8.08003919157,3383.0
131003,2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07603,SIERRA,17,817285.0,9107559.0,-78.1215290487,-8.06353791249,3191.0
131008,2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,SIERRA,18,203161.0,9110664.0,-77.6929385574,-8.03674759625,2855.0
131005,2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,SIERRA,18,177126.0,9102533.0,-77.9294596311,-8.10858616399,3735.0
131004,2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,04,MOLLEBAMBA,07627,SIERRA,18,172490.0,9096538.0,-77.9718847236,-8.16243152554,3207.0
131002,2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,02,ANGASMARCA,07639,SIERRA,17,828840.0,9092279.0,-78.015777649,-8.20082041463,3035.0
131001,2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07655,SIERRA,17,806697.0,9097479.0,-78.2168808396,-8.15527672164,3724.0
131001,2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07665,SIERRA,17,811452.0,9094529.0,-78.1735773358,-8.18163018846,2966.0
131001,2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07677,SIERRA,17,813124.0,9075668.0,-78.1571962944,-8.3519150683,2267.0
130906,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07697,SIERRA,17,814497.0,9140688.0,-78.1488590402,-7.76442246542,3079.0
130906,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07707,SIERRA,17,808262.0,9133297.0,-78.2048986791,-7.83156906485,3148.0
130906,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07708,SIERRA,17,810910.0,9135448.0,-78.1810382943,-7.81197696313,3364.0
130905,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,05,MARCABAL,07716,SIERRA,17,824471.0,9148481.0,-78.05900833,-7.69340767797,2626.0
130908,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,08,SARTIMBAMBA,07748,SIERRA,18,189058.0,9155000.0,-77.8180839985,-7.63533286658,2819.0
130908,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,08,SARTIMBAMBA,07749,SIERRA,18,190984.0,9157394.0,-77.8005019713,-7.61381677359,3371.0
130908,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,08,SARTIMBAMBA,07756,SIERRA,18,201733.0,9147717.0,-77.7037130698,-7.70186853252,2276.0
130903,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,03,COCHORCO,07763,SIERRA,18,193007.0,9142465.0,-77.7830621908,-7.74881773195,3781.0
130903,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,03,COCHORCO,07773,SIERRA,18,199280.0,9133335.0,-77.7267717849,-7.83167605383,3385.0
130902,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,02,CHUGAY,07791,SIERRA,18,186863.0,9140744.0,-77.8388206838,-7.76399793376,3575.0
130902,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,02,CHUGAY,07795,SIERRA,18,182370.0,9139698.0,-77.8795806414,-7.77317567868,2822.0
130902,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,02,CHUGAY,07804,SIERRA,18,180516.0,9134910.0,-77.8966676639,-7.81630991227,2463.0
130904,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,04,CURGOS,07842,SIERRA,18,176886.0,9130534.0,-77.9298295935,-7.8556127183,3088.0
130904,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,04,CURGOS,07844,SIERRA,18,176744.0,9129060.0,-77.9312116576,-7.86892731059,3043.0
130904,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,04,CURGOS,07847,SIERRA,18,170487.0,9127870.0,-77.987968979,-7.87927641945,3560.0
130901,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07859,SIERRA,17,830447.0,9140686.0,-78.004397394,-7.76344021606,3135.0
130901,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07891,SIERRA,18,169694.0,9134255.0,-77.9947394856,-7.82154333481,3218.0
130901,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07893,SIERRA,17,829411.0,9133352.0,-78.0133085743,-7.82975763571,3278.0
130901,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07898,SIERRA,17,826564.0,9132631.0,-78.0390514468,-7.83645251425,3570.0
130901,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07907,SIERRA,17,823354.0,9134861.0,-78.0682653128,-7.81651521278,3115.0
130901,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07909,SIERRA,17,822008.0,9123831.0,-78.0797652278,-7.91624358698,3671.0
130907,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07943,SIERRA,18,181777.0,9121565.0,-77.886085589,-7.93694872668,3108.0
130907,2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,SIERRA,18,196991.0,9117519.0,-77.7484591084,-7.97443968557,3876.0
130301,2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,SIERRA,18,195030.0,9211121.0,-77.760856911,-7.12860926124,3054.0
130302,2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,SIERRA,18,206131.0,9172503.0,-77.6624996387,-7.47815489259,2593.0
130303,2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,SIERRA,18,212196.0,9172073.0,-77.6076092215,-7.48236918909,3555.0
130806,2016.0,13,LA LIBERTAD,08,PATAZ,06,HUAYO,08002,SIERRA,18,215904.0,9111228.0,-77.5773860621,-8.03238947606,3064.0
130806,2016.0,13,LA LIBERTAD,08,PATAZ,06,HUAYO,08003,SIERRA,18,219938.0,9109717.0,-77.5408941183,-8.04627106759,3159.0
130803,2016.0,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,08012,SIERRA,18,226298.0,9098595.0,-77.4838462803,-8.14713102589,3899.0
130803,2016.0,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,08023,SIERRA,18,229675.0,9092544.0,-77.4535526567,-8.20200906978,3255.0
130801,2016.0,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,08052,SIERRA,18,250979.0,9078808.0,-77.2610109192,-8.32728352366,4098.0
130812,2016.0,13,LA LIBERTAD,08,PATAZ,12,TAURIJA,08057,SIERRA,18,227596.0,9083561.0,-77.4729156522,-8.28307018212,2181.0
130812,2016.0,13,LA LIBERTAD,08,PATAZ,12,TAURIJA,08062,SIERRA,18,233151.0,9080641.0,-77.4226869515,-8.30976729156,3057.0
130813,2016.0,13,LA LIBERTAD,08,PATAZ,13,URPAY,08066,SIERRA,18,242309.0,9078445.0,-77.3397038828,-8.3301094794,3362.0
021503,2016.0,02,ANCASH,15,PALLASCA,03,CONCHUCOS,08097,SIERRA,18,211685.0,9096836.0,-77.6164704514,-8.16219788462,2372.0
021502,2016.0,02,ANCASH,15,PALLASCA,02,BOLOGNESI,08119,SIERRA,17,822781.0,9079083.0,-78.0698292839,-8.32043063042,2276.0
021510,2016.0,02,ANCASH,15,PALLASCA,10,SANTA ROSA,08140,SIERRA,17,821446.0,9058216.0,-78.0805240269,-8.50901506908,1962.0
021906,2016.0,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,08163,SIERRA,18,217727.0,9053561.0,-77.5642395668,-8.55359563425,3568.0
021908,2016.0,02,ANCASH,19,SIHUAS,08,RAGASH,08171,SIERRA,18,207216.0,9056625.0,-77.6594601127,-8.52526261085,3115.0
021901,2016.0,02,ANCASH,19,SIHUAS,01,SIHUAS,08181,SIERRA,18,210957.0,9053823.0,-77.6256787783,-8.55081166584,2911.0
021904,2016.0,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,08189,SIERRA,18,206946.0,9047245.0,-77.6624957078,-8.60999354073,3789.0
020905,2016.0,02,ANCASH,09,CORONGO,05,LA PAMPA,08226,SIERRA,18,180779.0,9042972.0,-77.9003299677,-8.64688165593,1602.0
021808,2016.0,02,ANCASH,18,SANTA,08,SANTA,08228,COSTA,17,762742.0,9007852.0,-78.6104432998,-8.96780976024,18.0
021808,2016.0,02,ANCASH,18,SANTA,08,SANTA,08232,COSTA,17,763209.0,9006466.0,-78.6061118091,-8.98031312815,19.0
021801,2016.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08235,COSTA,17,798601.0,9029123.0,-78.285962243,-8.77337457586,1340.0
021801,2016.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08246,COSTA,17,769182.0,9012338.0,-78.5521805845,-8.9268888958,107.0
021801,2016.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08250,COSTA,17,766007.0,9009183.0,-78.5808472015,-8.9555893007,51.0
021801,2016.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08260,COSTA,17,770457.0,9003549.0,-78.5400559656,-9.00624128096,59.0
021801,2016.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08264,COSTA,17,770560.0,9000716.0,-78.5389435229,-9.0318355811,49.0
021801,2016.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08266,COSTA,17,773388.0,8997907.0,-78.5130666624,-9.05704554439,142.0
021804,2016.0,02,ANCASH,18,SANTA,04,MACATE,08275,SIERRA,17,826238.0,9030007.0,-78.035054477,-8.76350826283,3601.0
021804,2016.0,02,ANCASH,18,SANTA,04,MACATE,08276,SIERRA,17,824626.0,9023678.0,-78.0492381873,-8.82078638099,3371.0
021804,2016.0,02,ANCASH,18,SANTA,04,MACATE,08277,SIERRA,17,821003.0,9027654.0,-78.0824224269,-8.78513168097,2233.0
021805,2016.0,02,ANCASH,18,SANTA,05,MORO,08295,COSTA,17,821209.0,8986256.0,-78.0775602267,-9.15907650631,1326.0
021809,2016.0,02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,08310,COSTA,17,778920.0,8989003.0,-78.4622106502,-9.13715669437,105.0
021807,2016.0,02,ANCASH,18,SANTA,07,SAMANCO,08313,COSTA,17,778554.0,8977875.0,-78.4648245257,-9.23772667695,267.0
021206,2016.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,SIERRA,17,825851.0,8988966.0,-78.0355674676,-9.13425075422,2102.0
021206,2016.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08367,SIERRA,18,174289.0,8990465.0,-77.9630519554,-9.12072050881,3573.0
021203,2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,SIERRA,18,181154.0,9001499.0,-77.8998507605,-9.02154921138,3854.0
021201,2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,SIERRA,18,191289.0,9003700.0,-77.8076059761,-9.0023835751,2409.0
021201,2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,SIERRA,18,187491.0,8995829.0,-77.8426738672,-9.07322637131,3189.0
021603,2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,SIERRA,18,238755.0,9054792.0,-77.3732573687,-8.54368121669,3338.0
021603,2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08434,SIERRA,18,238016.0,9047267.0,-77.3803944071,-8.6116468369,3436.0
021604,2016.0,02,ANCASH,16,POMABAMBA,04,QUINUABAMBA,08442,SIERRA,18,247334.0,9039281.0,-77.296216314,-8.68434513536,2775.0
021604,2016.0,02,ANCASH,16,POMABAMBA,04,QUINUABAMBA,08443,SIERRA,18,240861.0,9035930.0,-77.3551920548,-8.71426484353,3650.0
021601,2016.0,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08452,SIERRA,18,230155.0,9026511.0,-77.4529981622,-8.7987751234,3475.0
021302,2016.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,SIERRA,18,234554.0,9020405.0,-77.4133935012,-8.85420619937,2940.0
021302,2016.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,SIERRA,18,236365.0,9020598.0,-77.3969219385,-8.852569026,3177.0
021301,2016.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,SIERRA,18,243041.0,9021278.0,-77.3362190361,-8.8468069894,3868.0
021306,2016.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,SIERRA,18,230266.0,9008762.0,-77.4530522452,-8.95917212695,3730.0
021306,2016.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08551,SIERRA,18,224644.0,9004436.0,-77.5044192551,-8.99792047865,3647.0
022008,2016.0,02,ANCASH,20,YUNGAY,08,YANAMA,08568,SIERRA,18,233942.0,8999295.0,-77.4202130401,-9.04494178219,3789.0
022008,2016.0,02,ANCASH,20,YUNGAY,08,YANAMA,08570,SIERRA,18,236547.0,8999611.0,-77.3965118373,-9.04224544558,3795.0
022001,2016.0,02,ANCASH,20,YUNGAY,01,YUNGAY,08577,SIERRA,18,201828.0,8994798.0,-77.7124318946,-9.08353000504,3381.0
022001,2016.0,02,ANCASH,20,YUNGAY,01,YUNGAY,08593,SIERRA,18,201500.0,8987865.0,-77.7158831741,-9.14614575687,2807.0
022006,2016.0,02,ANCASH,20,YUNGAY,06,RANRAHIRCA,08623,SIERRA,18,205256.0,8987155.0,-77.6817853213,-9.15281718112,3209.0
022003,2016.0,02,ANCASH,20,YUNGAY,03,MANCOS,08638,SIERRA,18,203165.0,8984106.0,-77.7010091585,-9.18022258824,2802.0
022005,2016.0,02,ANCASH,20,YUNGAY,05,QUILLO,08683,SIERRA,18,175884.0,8974563.0,-77.9497469787,-9.26448155701,4103.0
022005,2016.0,02,ANCASH,20,YUNGAY,05,QUILLO,08692,SIERRA,18,177584.0,8966017.0,-77.9349308099,-9.34180594305,3766.0
022005,2016.0,02,ANCASH,20,YUNGAY,05,QUILLO,08694,SIERRA,18,173432.0,8966720.0,-77.9726354462,-9.33513944542,2383.0
020801,2016.0,02,ANCASH,08,CASMA,01,CASMA,08706,COSTA,17,799858.0,8938249.0,-78.2682627605,-9.59431427997,291.0
020802,2016.0,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,08708,COSTA,17,819078.0,8970403.0,-78.0957528276,-9.30244061871,1249.0
020802,2016.0,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,08710,COSTA,17,808247.0,8968734.0,-78.1941369914,-9.31829867815,571.0
020804,2016.0,02,ANCASH,08,CASMA,04,YAUTAN,08725,COSTA,17,822802.0,8939914.0,-78.0595559599,-9.57756246882,572.0
020102,2016.0,02,ANCASH,01,HUARAZ,02,COCHABAMBA,08727,SIERRA,18,187888.0,8954006.0,-77.8421003839,-9.45107688135,3970.0
020106,2016.0,02,ANCASH,01,HUARAZ,06,JANGAS,08748,SIERRA,18,219244.0,8955347.0,-77.5566871619,-9.44115133743,3210.0
020105,2016.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08774,SIERRA,18,222321.0,8954376.0,-77.5287540304,-9.45012691554,3293.0
020105,2016.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08782,SIERRA,18,228435.0,8947197.0,-77.4735788079,-9.51539337042,3458.0
020105,2016.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08809,SIERRA,18,220953.0,8951298.0,-77.5414035191,-9.47784898743,2966.0
020105,2016.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08819,SIERRA,18,223277.0,8948805.0,-77.5204209239,-9.50052932232,3144.0
020105,2016.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08842,SIERRA,18,220643.0,8950590.0,-77.5442757201,-9.48422328427,3049.0
020105,2016.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08856,SIERRA,18,216509.0,8947120.0,-77.5821361391,-9.51530158635,3885.0
020111,2016.0,02,ANCASH,01,HUARAZ,11,PIRA,08874,SIERRA,18,207085.0,8946380.0,-77.6679607438,-9.52134134619,4183.0
020101,2016.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08893,SIERRA,18,223041.0,8945167.0,-77.5228053773,-9.5333857597,3098.0
020101,2016.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08894,SIERRA,18,225254.0,8944487.0,-77.5027100388,-9.53967711659,3459.0
020101,2016.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08908,SIERRA,18,227179.0,8942746.0,-77.4852946448,-9.55553110502,3535.0
020101,2016.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08931,SIERRA,18,221624.0,8939223.0,-77.5361055437,-9.58700547683,3542.0
020101,2016.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08938,SIERRA,18,223268.0,8938810.0,-77.5211631534,-9.59084391881,3132.0
020108,2016.0,02,ANCASH,01,HUARAZ,08,OLLEROS,08972,SIERRA,18,229086.0,8931032.0,-77.4687096651,-9.6615064306,3545.0
020610,2016.0,02,ANCASH,06,CARHUAZ,10,TINCO,08982,SIERRA,18,206155.0,8976472.0,-77.6743356327,-9.24940000189,2726.0
020610,2016.0,02,ANCASH,06,CARHUAZ,10,TINCO,08985,SIERRA,18,207911.0,8974459.0,-77.6585097318,-9.26770098646,2632.0
020603,2016.0,02,ANCASH,06,CARHUAZ,03,AMASHCA,08995,SIERRA,18,210873.0,8981061.0,-77.6311250974,-9.20825069348,3361.0
020609,2016.0,02,ANCASH,06,CARHUAZ,09,SHILLA,09007,SIERRA,18,212193.0,8979978.0,-77.6191924486,-9.21812620897,3139.0
020609,2016.0,02,ANCASH,06,CARHUAZ,09,SHILLA,09026,SIERRA,18,211848.0,8977729.0,-77.6224823324,-9.23842675411,3125.0
020601,2016.0,02,ANCASH,06,CARHUAZ,01,CARHUAZ,09045,SIERRA,18,210543.0,8974121.0,-77.6345892657,-9.27093641723,2905.0
020602,2016.0,02,ANCASH,06,CARHUAZ,02,ACOPAMPA,09067,SIERRA,18,211909.0,8973295.0,-77.6222252348,-9.27848662191,2935.0
020606,2016.0,02,ANCASH,06,CARHUAZ,06,MARCARA,09093,SIERRA,18,221350.0,8966154.0,-77.536810805,-9.34363179511,3253.0
020611,2016.0,02,ANCASH,06,CARHUAZ,11,YUNGAR,09111,SIERRA,18,214539.0,8961185.0,-77.5991122197,-9.3880811731,2997.0
020608,2016.0,02,ANCASH,06,CARHUAZ,08,SAN MIGUEL DE ACO,09130,SIERRA,18,218626.0,8963174.0,-77.5617971241,-9.37038443362,3019.0
